"","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTGS","ATGS","HTGC","ATGC","HTP","ATP","HM1","HM2","HM3","HM4","HM5","AM1","AM2","AM3","AM4","AM5","HomeTeamLP","AwayTeamLP","MW","HTWinStreak3","HTWinStreak5","HTLossStreak3","HTLossStreak5","ATWinStreak3","ATWinStreak5","ATLossStreak3","ATLossStreak5","HTGD","ATGD","DiffPts","DiffFormPts","DiffLP"
"3327",2009-04-25,"Fulham","Stoke",1,0,"H",33,33,28,48,1.29411764705882,1.14705882352941,"1","4","4","7","10","3","4","7","10","10",17,18,34,0,0,0,0,0,0,0,0,0.147058823529412,-0.441176470588235,0.147058823529412,0,-1
"3336",2009-04-25,"Hull","Liverpool",1,3,"A",36,63,56,25,1,2.08823529411765,"0","0","1","1","2","1","4","7","10","13",18,4,34,0,0,0,0,0,0,0,0,-0.588235294117647,1.11764705882353,-1.08823529411765,-0.147058823529412,14
"3347",2009-04-25,"ManUnited","Tottenham",5,2,"H",61,39,23,36,2.26470588235294,1.29411764705882,"3","6","9","12","12","3","6","6","9","12",1,11,34,1,0,0,0,0,0,0,0,1.11764705882353,0.0882352941176471,0.970588235294118,0,-10
"3356",2009-04-25,"WestBrom","Sunderland",3,0,"H",30,31,63,43,0.735294117647059,1.02941176470588,"0","1","1","2","3","3","3","3","3","3",18,15,34,0,0,0,0,0,0,0,0,-0.970588235294118,-0.352941176470588,-0.294117647058824,0,3
"3367",2009-04-25,"WestHam","Chelsea",0,1,"A",38,55,37,20,1.32352941176471,2,"1","1","4","5","6","1","4","7","7","10",10,2,34,0,0,0,0,0,0,0,0,0.0294117647058824,1.02941176470588,-0.676470588235294,-0.0294117647058824,8
"3375",2009-04-26,"Arsenal","Middlesbrough",2,0,"H",58,25,32,47,1.82352941176471,0.911764705882353,"1","4","7","10","13","1","4","4","4","5",3,13,34,0,0,0,0,0,0,0,0,0.764705882352941,-0.647058823529412,0.911764705882353,0.0588235294117647,-10
"3387",2009-04-26,"Blackburn","Wigan",2,0,"H",35,31,55,38,1,1.20588235294118,"0","0","3","4","4","0","0","0","3","6",7,14,34,0,0,0,0,0,0,1,0,-0.588235294117647,-0.205882352941176,-0.205882352941176,-0.0588235294117647,-7
"3395",2009-04-27,"Newcastle","Portsmouth",0,0,"D",37,35,53,50,0.882352941176471,1.08823529411765,"0","1","1","1","2","0","3","4","5","8",12,8,34,0,0,0,0,0,0,0,0,-0.470588235294118,-0.441176470588235,-0.205882352941176,-0.176470588235294,4
"3407",2009-05-02,"Chelsea","Fulham",3,1,"H",55,33,20,28,2,1.29411764705882,"1","4","7","7","10","1","4","4","7","10",2,17,34,0,0,0,0,0,0,0,0,1.02941176470588,0.147058823529412,0.705882352941177,0,-15
"34110",2009-05-02,"ManCity","Blackburn",3,1,"H",53,37,45,55,1.25714285714286,1.05714285714286,"3","6","6","6","9","3","3","3","6","7",9,7,35,0,0,0,0,0,0,0,0,0.228571428571429,-0.514285714285714,0.2,0.0571428571428571,2
"3427",2009-05-02,"Middlesbrough","ManUnited",0,2,"A",25,63,49,23,0.885714285714286,2.28571428571429,"0","1","4","4","4","3","6","9","12","15",13,1,35,0,0,0,0,1,1,0,0,-0.685714285714286,1.14285714285714,-1.4,-0.142857142857143,12
"3435",2009-05-02,"Portsmouth","Arsenal",0,3,"A",35,60,50,32,1.08571428571429,1.85714285714286,"1","1","4","5","6","3","4","7","10","13",8,3,35,0,0,0,0,0,0,0,0,-0.428571428571429,0.8,-0.771428571428571,-0.0285714285714286,5
"3447",2009-05-02,"Stoke","WestHam",0,1,"A",33,38,49,38,1.11428571428571,1.28571428571429,"0","3","4","7","10","0","1","1","4","5",18,10,35,0,0,0,0,0,0,0,0,-0.457142857142857,0,-0.171428571428571,0.0571428571428571,8
"3455",2009-05-02,"Tottenham","WestBrom",1,0,"H",41,33,41,63,1.25714285714286,0.8,"0","3","6","6","9","3","3","4","4","5",11,18,35,0,0,0,0,0,0,0,0,0,-0.857142857142857,0.457142857142857,0.114285714285714,-7
"3467",2009-05-02,"Wigan","Bolton",0,0,"D",31,40,38,51,1.2,1.08571428571429,"1","1","1","1","4","1","1","1","4","5",14,16,35,0,0,0,0,0,0,0,0,-0.2,-0.314285714285714,0.114285714285714,-0.0285714285714286,-2
"3475",2009-05-03,"Liverpool","Newcastle",3,0,"H",66,37,26,53,2.11428571428571,0.885714285714286,"3","4","7","10","13","1","1","2","2","2",4,12,35,0,0,0,0,0,0,0,0,1.14285714285714,-0.457142857142857,1.22857142857143,0.142857142857143,-8
"3487",2009-05-03,"Sunderland","Everton",0,2,"A",31,48,46,36,1,1.51428571428571,"0","3","3","3","3","0","1","2","5","5",15,5,35,0,0,0,0,0,0,0,0,-0.428571428571429,0.342857142857143,-0.514285714285714,-0.0571428571428571,10
"3495",2009-05-04,"AstonVilla","Hull",1,0,"H",50,37,44,59,1.57142857142857,0.971428571428571,"1","2","3","3","3","0","0","0","1","1",6,18,35,0,0,0,0,0,0,1,0,0.171428571428571,-0.628571428571429,0.6,0.0571428571428571,-12
"3507",2009-05-09,"Blackburn","Portsmouth",2,0,"H",37,35,55,50,1.05714285714286,1.08571428571429,"3","3","3","6","7","1","1","4","5","6",7,8,35,0,0,0,0,0,0,0,0,-0.514285714285714,-0.428571428571429,-0.0285714285714286,0.0285714285714286,-1
"35110",2009-05-09,"Bolton","Sunderland",0,0,"D",40,31,51,48,1.08333333333333,0.972222222222222,"1","2","2","2","5","0","0","3","3","3",16,15,36,0,0,0,0,0,0,0,0,-0.305555555555556,-0.472222222222222,0.111111111111111,0.0555555555555556,1
"3527",2009-05-09,"Everton","Tottenham",0,0,"D",50,42,36,41,1.55555555555556,1.30555555555556,"3","3","4","5","8","3","3","6","9","9",5,11,36,0,0,0,0,0,0,0,0,0.388888888888889,0.0277777777777778,0.25,-0.0277777777777778,-6
"3534",2009-05-09,"Fulham","AstonVilla",3,1,"H",35,51,31,44,1.30555555555556,1.61111111111111,"0","3","4","7","7","3","4","5","6","6",17,6,36,0,0,0,0,0,0,0,0,0.111111111111111,0.194444444444444,-0.305555555555556,0.0277777777777778,11
"3547",2009-05-09,"Hull","Stoke",1,2,"A",37,33,60,50,0.944444444444444,1.08333333333333,"0","0","0","0","1","0","0","3","4","7",18,18,36,0,0,1,0,0,0,0,0,-0.638888888888889,-0.472222222222222,-0.138888888888889,-0.166666666666667,0
"3554",2009-05-09,"WestBrom","Wigan",3,1,"H",33,32,64,41,0.777777777777778,1.16666666666667,"0","3","3","4","4","0","1","1","1","1",18,14,36,0,0,0,0,0,0,0,0,-0.861111111111111,-0.25,-0.388888888888889,0.0833333333333333,4
"3567",2009-05-09,"WestHam","Liverpool",0,3,"A",39,69,38,26,1.33333333333333,2.13888888888889,"3","3","4","4","7","3","6","7","10","13",10,4,36,0,0,0,0,0,0,0,0,0.0277777777777778,1.19444444444444,-0.805555555555556,0,6
"3574",2009-05-10,"Arsenal","Chelsea",1,4,"A",63,59,32,21,1.88888888888889,2.05555555555556,"3","6","7","10","13","3","6","7","10","13",3,2,36,0,0,0,0,0,0,0,0,0.861111111111111,1.05555555555556,-0.166666666666667,0,1
"3587",2009-05-10,"ManUnited","ManCity",2,0,"H",65,56,23,46,2.30555555555556,1.30555555555556,"3","6","9","12","15","3","6","9","9","9",1,9,36,1,1,0,0,1,0,0,0,1.16666666666667,0.277777777777778,1,0,-8
"3594",2009-05-11,"Newcastle","Middlesbrough",3,1,"H",37,25,56,51,0.861111111111111,0.861111111111111,"0","1","1","2","2","0","0","1","4","4",12,13,36,0,0,0,0,0,0,0,0,-0.527777777777778,-0.722222222222222,0,-0.0555555555555556,-1
"3607",2009-05-13,"Wigan","ManUnited",1,2,"A",32,65,41,23,1.16666666666667,2.30555555555556,"0","1","1","1","1","3","6","9","12","15",14,1,36,0,0,0,0,1,1,0,0,-0.25,1.16666666666667,-1.13888888888889,-0.222222222222222,13
"36110",2009-05-16,"Bolton","Hull",1,1,"D",40,38,51,62,1.08108108108108,0.918918918918919,"1","2","3","3","3","0","0","0","0","0",16,18,37,0,0,0,0,0,0,1,1,-0.297297297297297,-0.648648648648649,0.162162162162162,0.0810810810810811,-2
"3627",2009-05-16,"Everton","WestHam",3,1,"H",50,39,36,41,1.54054054054054,1.2972972972973,"1","4","4","5","6","0","3","3","4","4",5,10,37,0,0,0,0,0,0,0,0,0.378378378378378,-0.0540540540540541,0.243243243243243,0.0540540540540541,-5
"3634",2009-05-16,"ManUnited","Arsenal",0,0,"D",67,64,24,36,2.32432432432432,1.83783783783784,"3","6","9","12","15","0","3","6","7","10",1,3,37,1,1,0,0,0,0,0,0,1.16216216216216,0.756756756756757,0.486486486486487,0.0540540540540541,-2
"3647",2009-05-16,"Middlesbrough","AstonVilla",1,1,"D",26,52,54,47,0.837837837837838,1.56756756756757,"0","0","0","1","4","0","3","4","5","6",13,6,37,0,0,1,0,0,0,0,0,-0.756756756756757,0.135135135135135,-0.72972972972973,-0.0540540540540541,7
"3654",2009-05-16,"Newcastle","Fulham",0,1,"A",40,38,57,32,0.918918918918919,1.35135135135135,"3","3","4","4","5","3","3","6","7","10",12,17,37,0,0,0,0,0,0,0,0,-0.459459459459459,0.162162162162162,-0.432432432432432,-0.0540540540540541,-5
"3667",2009-05-16,"Stoke","Wigan",2,0,"H",35,33,51,43,1.13513513513514,1.13513513513514,"3","3","3","6","7","0","0","1","1","1",18,14,37,0,0,0,0,0,0,0,0,-0.432432432432432,-0.27027027027027,0,0.162162162162162,4
"3674",2009-05-16,"Tottenham","ManCity",2,1,"H",42,56,41,48,1.2972972972973,1.27027027027027,"1","4","4","7","10","0","3","6","9","9",11,9,37,0,0,0,0,0,0,0,0,0.027027027027027,0.216216216216216,0.027027027027027,-0.0540540540540541,2
"3687",2009-05-17,"Chelsea","Blackburn",2,0,"H",63,40,22,58,2.08108108108108,1.08108108108108,"3","6","9","10","13","3","3","6","6","6",2,7,37,1,0,0,0,0,0,0,0,1.10810810810811,-0.486486486486487,1,0.0810810810810811,-5
"3695",2009-05-17,"WestBrom","Liverpool",0,2,"A",36,72,65,26,0.837837837837838,2.16216216216216,"3","3","6","6","7","3","6","9","10","13",18,4,37,0,0,0,0,1,0,0,0,-0.783783783783784,1.24324324324324,-1.32432432432432,-0.0540540540540541,14
"3707",2009-05-18,"Portsmouth","Sunderland",3,1,"H",35,31,55,48,1.02702702702703,0.972972972972973,"0","0","1","1","4","1","1","1","4","4",8,15,37,0,0,0,0,0,0,0,0,-0.540540540540541,-0.459459459459459,0.0540540540540541,0,-7
"37110",2009-05-24,"Arsenal","Stoke",4,1,"H",64,37,36,51,1.81578947368421,1.18421052631579,"1","1","4","7","8","3","6","6","6","9",3,18,38,0,0,0,0,0,0,0,0,0.736842105263158,-0.368421052631579,0.631578947368421,-0.0263157894736842,-15
"3727",2009-05-24,"AstonVilla","Newcastle",1,0,"H",53,40,48,58,1.55263157894737,0.894736842105263,"1","1","4","5","6","0","3","3","4","4",6,12,38,0,0,0,0,0,0,0,0,0.131578947368421,-0.473684210526316,0.657894736842105,0.0526315789473684,-6
"3735",2009-05-24,"Blackburn","WestBrom",0,0,"D",40,36,60,67,1.05263157894737,0.815789473684211,"0","3","3","6","6","0","3","3","6","6",7,18,38,0,0,0,0,0,0,0,0,-0.526315789473684,-0.815789473684211,0.236842105263158,0,-11
"3747",2009-05-24,"Fulham","Everton",0,2,"A",39,53,32,37,1.39473684210526,1.57894736842105,"3","6","6","9","10","3","4","7","7","8",17,5,38,0,0,0,0,0,0,0,0,0.184210526315789,0.421052631578947,-0.184210526315789,0.0263157894736842,12
"3755",2009-05-24,"Hull","ManUnited",0,1,"A",39,67,63,24,0.921052631578947,2.28947368421053,"1","1","1","1","1","1","4","7","10","13",18,1,38,0,0,0,0,0,0,0,0,-0.631578947368421,1.13157894736842,-1.36842105263158,-0.157894736842105,17
"3767",2009-05-24,"Liverpool","Tottenham",3,1,"H",74,44,26,42,2.18421052631579,1.34210526315789,"3","6","9","12","13","3","4","7","7","10",4,11,38,1,0,0,0,0,0,0,0,1.26315789473684,0.0526315789473684,0.842105263157895,0.0526315789473684,-7
"3775",2009-05-24,"ManCity","Bolton",1,0,"H",57,41,50,52,1.23684210526316,1.07894736842105,"0","0","3","6","9","1","2","3","4","4",9,16,38,0,0,0,0,0,0,0,0,0.184210526315789,-0.289473684210526,0.157894736842105,0.131578947368421,-7
"3787",2009-05-24,"Sunderland","Chelsea",2,3,"A",32,65,51,22,0.947368421052632,2.10526315789474,"0","1","1","1","4","3","6","9","12","13",15,2,38,0,0,0,0,1,0,0,0,-0.5,1.13157894736842,-1.15789473684211,-0.131578947368421,13
"3795",2009-05-24,"WestHam","Middlesbrough",2,1,"H",40,27,44,55,1.26315789473684,0.842105263157895,"0","0","3","3","4","1","1","1","1","2",10,13,38,0,0,0,0,0,0,0,0,-0.105263157894737,-0.736842105263158,0.421052631578947,0.0526315789473684,-3
"3807",2009-05-24,"Wigan","Portsmouth",1,0,"H",33,38,45,56,1.10526315789474,1.07894736842105,"0","0","0","1","1","3","3","3","4","4",14,8,38,0,0,1,0,0,0,0,0,-0.315789473684211,-0.473684210526316,0.0263157894736842,-0.0789473684210526,6
"1130",2009-08-15,"AstonVilla","Wigan",0,2,"A",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",6,11,1,0,0,1,1,0,0,1,1,0,0,0,0,-5
"2130",2009-08-15,"Blackburn","ManCity",0,2,"A",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",15,10,1,0,0,1,1,0,0,1,1,0,0,0,0,5
"3130",2009-08-15,"Bolton","Sunderland",0,1,"A",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",13,16,1,0,0,1,1,0,0,1,1,0,0,0,0,-3
"4118",2009-08-15,"Chelsea","Hull",2,1,"H",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",3,17,1,0,0,1,1,0,0,1,1,0,0,0,0,-14
"5107",2009-08-15,"Everton","Arsenal",1,6,"A",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",5,4,1,0,0,1,1,0,0,1,1,0,0,0,0,1
"6107",2009-08-15,"Portsmouth","Fulham",0,1,"A",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",14,7,1,0,0,1,1,0,0,1,1,0,0,0,0,7
"779",2009-08-15,"Stoke","Burnley",2,0,"H",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",12,18,1,0,0,1,1,0,0,1,1,0,0,0,0,-6
"829",2009-08-15,"Wolves","WestHam",0,2,"A",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",18,9,1,0,0,1,1,0,0,1,1,0,0,0,0,9
"929",2009-08-16,"ManUnited","Birmingham",1,0,"H",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",1,18,1,0,0,1,1,0,0,1,1,0,0,0,0,-17
"1029",2009-08-16,"Tottenham","Liverpool",2,1,"H",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",8,2,1,0,0,1,1,0,0,1,1,0,0,0,0,6
"1138",2009-08-18,"Sunderland","Chelsea",1,3,"A",1,2,0,1,1.5,1.5,"3","0","0","0","0","3","0","0","0","0",16,3,2,0,0,1,1,0,0,1,1,0.5,0.5,0,0,13
"1229",2009-08-18,"Wigan","Wolves",0,1,"A",2,0,0,2,1.5,0,"3","0","0","0","0","0","0","0","0","0",11,18,2,0,0,1,1,0,0,1,1,1,-1,1.5,1.5,-7
"1329",2009-08-19,"Birmingham","Portsmouth",1,0,"H",0,0,1,1,0,0,"0","0","0","0","0","0","0","0","0","0",18,14,2,0,0,1,1,0,0,1,1,-0.5,-0.5,0,0,4
"1429",2009-08-19,"Burnley","ManUnited",1,0,"H",0,1,2,0,0,1.5,"0","0","0","0","0","3","0","0","0","0",18,1,2,0,0,1,1,0,0,1,1,-1,0.5,-1.5,-1.5,17
"1529",2009-08-19,"Hull","Tottenham",1,5,"A",1,2,2,1,0,1.5,"0","0","0","0","0","3","0","0","0","0",17,8,2,0,0,1,1,0,0,1,1,-0.5,0.5,-1.5,-1.5,9
"1629",2009-08-19,"Liverpool","Stoke",4,0,"H",1,2,2,0,0,1.5,"0","0","0","0","0","3","0","0","0","0",2,12,2,0,0,1,1,0,0,1,1,-0.5,1,-1.5,-1.5,-10
"1729",2009-08-22,"Arsenal","Portsmouth",4,1,"H",6,0,1,1,1.5,0,"3","0","0","0","0","0","0","0","0","0",4,14,2,0,0,1,1,0,0,1,1,2.5,-0.5,1.5,1.5,-10
"1829",2009-08-22,"Birmingham","Stoke",0,0,"D",0,2,1,0,0,1.5,"0","0","0","0","0","3","0","0","0","0",18,12,2,0,0,1,1,0,0,1,1,-0.5,1,-1.5,-1.5,6
"1929",2009-08-22,"Hull","Bolton",1,0,"H",1,0,2,1,0,0,"0","0","0","0","0","0","0","0","0","0",17,13,2,0,0,1,1,0,0,1,1,-0.5,-0.5,0,0,4
"2029",2009-08-22,"ManCity","Wolves",1,0,"H",2,0,0,2,1.5,0,"3","0","0","0","0","0","0","0","0","0",10,18,2,0,0,1,1,0,0,1,1,1,-1,1.5,1.5,-8
"2138",2009-08-22,"Sunderland","Blackburn",2,1,"H",2,1,3,4,1,0,"0","3","0","0","0","0","0","0","0","0",16,15,3,0,0,1,1,0,0,1,1,-0.333333333333333,-1,1,1,1
"2229",2009-08-22,"Wigan","ManUnited",0,5,"A",2,1,1,1,1,1,"0","3","0","0","0","0","3","0","0","0",11,1,3,0,0,1,1,0,0,1,1,0.333333333333333,0,0,0,10
"2329",2009-08-23,"Burnley","Everton",1,0,"H",1,1,2,7,1,0,"3","3","0","0","0","0","0","0","0","0",18,5,3,0,0,1,1,0,0,1,1,-0.333333333333333,-2,1,1,13
"2429",2009-08-23,"Fulham","Chelsea",0,2,"A",1,5,2,2,1,2,"0","3","0","0","0","3","6","0","0","0",7,3,3,0,0,1,1,0,0,1,1,-0.333333333333333,1,-1,-1,4
"2529",2009-08-23,"WestHam","Tottenham",1,2,"A",3,7,2,2,1,2,"0","3","0","0","0","3","6","0","0","0",9,8,3,0,0,1,1,0,0,1,1,0.333333333333333,1.66666666666667,-1,-1,1
"2629",2009-08-24,"Liverpool","AstonVilla",1,3,"A",5,3,2,3,1,1,"3","3","0","0","0","3","3","0","0","0",2,6,3,0,0,1,1,0,0,1,1,1,0,0,0,-4
"2729",2009-08-29,"Blackburn","WestHam",0,0,"D",1,3,4,2,0,1,"0","0","0","0","0","0","3","0","0","0",15,9,3,0,0,1,1,0,0,1,1,-1,0.333333333333333,-1,-1,6
"2828",2009-08-29,"Bolton","Liverpool",2,3,"A",0,5,2,2,0,1,"0","0","0","0","0","3","3","0","0","0",13,2,3,0,0,1,1,0,0,1,1,-0.666666666666667,1,-1,-1,11
"2928",2009-08-29,"Chelsea","Burnley",3,0,"H",5,1,2,2,2,1,"3","6","0","0","0","3","3","0","0","0",3,18,3,0,0,1,1,0,0,1,1,1,-0.333333333333333,1,1,-15
"3028",2009-08-29,"ManUnited","Arsenal",2,1,"H",1,10,1,2,1,2,"0","3","0","0","0","3","6","0","0","0",1,4,3,0,0,1,1,0,0,1,1,0,2.66666666666667,-1,-1,-3
"3137",2009-08-29,"Stoke","Sunderland",1,0,"H",2,4,4,4,1,1.5,"1","1","4","0","0","3","3","6","0","0",12,16,4,0,0,0,1,0,0,0,1,-0.5,0,-0.5,-0.5,-4
"3228",2009-08-29,"Tottenham","Birmingham",2,1,"H",9,1,3,1,2.25,1,"3","6","9","0","0","1","4","4","0","0",8,18,4,1,0,0,1,0,0,0,1,1.5,0,1.25,1.25,-10
"3328",2009-08-29,"Wolves","Hull",1,1,"D",1,3,3,7,0.75,0.75,"0","3","3","0","0","3","3","3","0","0",18,17,4,0,0,0,1,0,0,0,1,-0.5,-1,0,0,1
"3428",2009-08-30,"AstonVilla","Fulham",2,0,"H",5,1,3,4,1.5,0.75,"3","6","6","0","0","0","0","3","0","0",6,7,4,0,0,0,1,0,0,0,1,0.5,-0.75,0.75,0.75,-1
"3528",2009-08-30,"Everton","Wigan",2,1,"H",3,2,8,6,0.75,0.75,"3","3","3","0","0","0","0","3","0","0",5,11,4,0,0,0,1,0,0,0,1,-1.25,-1,0,0,-6
"3620",2009-08-30,"Portsmouth","ManCity",0,1,"A",1,4,6,0,0,2.25,"0","0","0","0","0","3","6","9","0","0",14,10,4,0,0,1,1,1,0,0,1,-1.25,1,-2.25,-2.25,4
"3728",2009-09-12,"Blackburn","Wolves",3,1,"H",1,1,4,3,0.25,0.75,"1","1","1","0","0","0","3","3","0","0",15,18,4,0,0,0,1,0,0,0,1,-0.75,-0.5,-0.5,-0.5,-3
"3818",2009-09-12,"Liverpool","Burnley",4,0,"H",6,2,5,2,0.75,1.5,"0","3","3","0","0","3","6","6","0","0",2,18,4,0,0,0,1,0,0,0,1,0.25,0,-0.75,-0.75,-16
"3919",2009-09-12,"ManCity","Arsenal",4,2,"H",4,11,0,4,2.25,1.5,"3","6","9","0","0","0","3","6","0","0",10,4,4,1,0,0,1,0,0,0,1,1,1.75,0.75,0.75,6
"4018",2009-09-12,"Portsmouth","Bolton",2,3,"A",1,2,6,5,0,0,"0","0","0","0","0","0","0","0","0","0",14,13,4,0,0,1,1,0,0,1,1,-1.25,-0.75,0,0,1
"4119",2009-09-12,"Stoke","Chelsea",1,2,"A",3,10,4,2,1.4,2.4,"3","4","4","7","0","3","6","9","12","0",12,3,5,0,0,0,1,1,0,0,1,-0.2,1.6,-1,-0.4,9
"4217",2009-09-12,"Sunderland","Hull",4,1,"H",4,4,5,8,1.2,0.8,"0","3","3","6","0","1","4","4","4","0",16,17,5,0,0,0,1,0,0,0,1,-0.2,-0.8,0.4,0.4,-1
"4317",2009-09-12,"Tottenham","ManUnited",1,3,"A",11,8,4,2,2.4,1.8,"3","6","9","12","0","3","6","6","9","0",8,1,5,1,0,0,1,0,0,0,1,1.4,1.2,0.6,0,7
"4417",2009-09-12,"Wigan","WestHam",1,0,"H",3,3,8,3,0.6,0.8,"0","0","0","3","0","0","1","1","4","0",11,9,5,0,0,1,1,0,0,0,1,-1,0,-0.2,-0.2,2
"4517",2009-09-13,"Birmingham","AstonVilla",0,1,"A",2,6,3,3,0.8,1.8,"0","1","4","4","0","3","6","9","9","0",18,6,5,0,0,0,1,1,0,0,1,-0.2,0.6,-1,-1,12
"4617",2009-09-13,"Fulham","Everton",2,1,"H",3,4,5,10,1.2,0.6,"3","3","3","6","0","0","3","3","3","0",7,5,5,0,0,0,1,0,0,0,1,-0.4,-1.2,0.6,0.6,2
"4717",2009-09-19,"Arsenal","Wigan",4,0,"H",13,3,8,8,1.2,0.6,"0","0","3","6","0","0","0","0","3","0",4,11,5,0,0,0,1,0,0,1,1,1,-1,0.6,0.6,-7
"4817",2009-09-19,"AstonVilla","Portsmouth",2,0,"H",6,1,3,7,1.8,0,"3","6","9","9","0","0","0","0","0","0",6,14,5,1,0,0,1,0,0,1,1,0.6,-1.2,1.8,1.8,-8
"4917",2009-09-19,"Bolton","Stoke",1,1,"D",5,3,7,4,0.6,1.4,"3","3","3","3","0","3","4","4","7","0",13,12,5,0,0,0,1,0,0,0,1,-0.4,-0.2,-0.8,-0.8,1
"5017",2009-09-19,"Burnley","Sunderland",3,1,"H",2,4,5,5,1.2,1.2,"0","3","6","6","0","0","3","3","6","0",18,16,5,0,0,0,1,0,0,0,1,-0.6,-0.2,0,0,2
"5117",2009-09-19,"Hull","Birmingham",0,1,"A",5,2,12,4,0.666666666666667,0.666666666666667,"0","1","4","4","4","0","0","1","4","4",17,18,6,0,0,0,0,0,0,0,0,-1.16666666666667,-0.333333333333333,0,0,-1
"5217",2009-09-19,"WestHam","Liverpool",2,3,"A",5,13,6,7,0.666666666666667,1.5,"0","0","1","1","4","3","6","6","9","9",9,2,6,0,0,0,0,0,0,0,0,-0.166666666666667,1,-0.833333333333333,-0.833333333333333,7
"5317",2009-09-20,"Chelsea","Tottenham",3,0,"H",12,12,3,7,2.5,2,"3","6","9","12","15","0","3","6","9","12",3,8,6,1,1,0,0,0,0,0,0,1.5,0.833333333333333,0.5,0,-5
"5417",2009-09-20,"Everton","Blackburn",3,0,"H",7,4,10,8,1,0.666666666666667,"3","3","6","6","6","0","3","4","4","4",5,15,6,0,0,0,0,0,0,0,0,-0.5,-0.666666666666667,0.333333333333333,0.333333333333333,-10
"5517",2009-09-20,"ManUnited","ManCity",4,3,"H",11,11,3,6,2,2,"3","6","9","9","12","0","3","6","9","12",1,10,6,1,0,0,0,0,0,0,0,1.33333333333333,0.833333333333333,0,0,-9
"5617",2009-09-20,"Wolves","Fulham",2,1,"H",3,4,7,7,0.666666666666667,1,"0","1","1","4","4","0","3","3","3","6",18,7,6,0,0,0,0,0,0,0,0,-0.666666666666667,-0.5,-0.333333333333333,-0.333333333333333,11
"5717",2009-09-26,"Birmingham","Bolton",1,2,"A",2,6,4,8,0.666666666666667,0.666666666666667,"0","0","1","4","4","1","4","4","4","4",18,13,6,0,0,0,0,0,0,0,0,-0.333333333333333,-0.333333333333333,0,0,5
"5817",2009-09-26,"Blackburn","AstonVilla",2,1,"H",4,8,8,3,0.666666666666667,2,"0","3","4","4","4","3","6","9","12","12",15,6,6,0,0,0,0,1,0,0,0,-0.666666666666667,0.833333333333333,-1.33333333333333,-0.833333333333333,9
"5917",2009-09-26,"Fulham","Arsenal",0,1,"A",4,17,7,8,1,1.5,"0","3","3","3","6","3","3","3","6","9",7,4,6,0,0,0,0,0,0,0,0,-0.5,1.5,-0.5,-0.5,3
"6017",2009-09-26,"Liverpool","Hull",6,1,"H",13,5,7,12,1.5,0.666666666666667,"3","6","6","9","9","0","1","4","4","4",2,17,6,0,0,0,0,0,0,0,0,1,-1.16666666666667,0.833333333333333,0.833333333333333,-15
"6117",2009-09-26,"Portsmouth","Everton",0,1,"A",3,8,12,10,0,1.28571428571429,"0","0","0","0","0","3","6","6","9","9",14,5,7,0,0,1,1,0,0,0,0,-1.28571428571429,-0.285714285714286,-1.28571428571429,-1.28571428571429,9
"6217",2009-09-26,"Stoke","ManUnited",0,2,"A",5,15,7,6,1.14285714285714,2.14285714285714,"1","1","4","5","5","3","6","9","12","12",12,1,7,0,0,0,0,1,0,0,0,-0.285714285714286,1.28571428571429,-1,-0.571428571428571,11
"6317",2009-09-26,"Tottenham","Burnley",5,0,"H",12,5,10,10,1.71428571428571,1.28571428571429,"0","0","3","6","9","3","3","3","6","9",8,18,7,0,0,0,0,0,0,0,0,0.285714285714286,-0.714285714285714,0.428571428571429,0,-10
"6417",2009-09-26,"Wigan","Chelsea",3,1,"H",4,15,12,3,0.857142857142857,2.57142857142857,"0","3","3","3","3","3","6","9","12","15",11,3,7,0,0,0,0,1,1,0,0,-1.14285714285714,1.71428571428571,-1.71428571428571,-0.857142857142857,8
"6517",2009-09-27,"Sunderland","Wolves",5,2,"H",9,5,9,8,1.28571428571429,1,"0","3","3","6","6","3","3","4","4","7",16,18,7,0,0,0,0,0,0,0,0,0,-0.428571428571429,0.285714285714286,-0.142857142857143,-2
"6617",2009-09-28,"ManCity","WestHam",3,1,"H",14,6,7,9,2.14285714285714,0.571428571428571,"3","3","6","9","12","0","0","0","1","1",10,9,7,0,0,0,0,0,0,1,0,1,-0.428571428571429,1.57142857142857,1.14285714285714,1
"6717",2009-10-03,"Bolton","Tottenham",2,2,"D",8,12,9,10,1,1.71428571428571,"3","4","7","7","7","0","0","3","6","9",13,8,7,0,0,0,0,0,0,0,0,-0.142857142857143,0.285714285714286,-0.714285714285714,-0.285714285714286,5
