"","match_date","FTR","IWH","IWD","IWA","hg1_score","hd1_score","hd2_score","hd3_score","hd4_score","hd5_score","hd6_score","hd7_score","hm1_score","hm2_score","hm3_score","hm4_score","hm5_score","hm6_score","hm7_score","hf1_score","hf2_score","hf3_score","hf4_score","ag1_score","ad1_score","ad2_score","ad3_score","ad4_score","ad5_score","ad6_score","ad7_score","am1_score","am2_score","am3_score","am4_score","am5_score","am6_score","am7_score","af1_score","af2_score","af3_score","af4_score","af5_score","ad8_score","hd8_score","FTR_H","FTR_A","FTR_D"
"2664","2011-08-28","H","1.55","3.7","5.4",78,76,78,78,83,84,0,0,78,77,86,0,0,0,0,90,79,0,0,79,63,78,77,77,0,0,0,63,77,81,83,82,0,0,86,0,0,0,0,0,0,1,0,0
"2665","2011-08-28","H","2.1","3.3","3.1",78,75,76,80,78,74,78,0,80,70,0,0,0,0,0,73,71,0,0,80,75,81,71,61,0,0,0,76,69,77,75,80,78,0,0,0,0,0,0,0,0,1,0,0
"2666","2011-08-28","A","2.5","3.3","2.5",81,78,76,80,80,85,0,0,78,81,86,86,0,0,0,76,0,0,0,83,77,85,82,82,80,0,0,88,85,85,0,0,0,0,87,83,0,0,0,0,0,0,1,0
"2667","2011-08-28","A","2.2","3.2","3",78,75,75,73,71,71,0,0,75,71,74,69,0,0,0,75,0,0,0,76,76,77,78,74,0,0,0,80,77,75,75,75,0,0,77,0,0,0,0,0,0,0,1,0
"2668","2011-09-10","H","1.35","4.5","7.3",79,78,83,82,75,0,0,0,82,71,77,83,82,0,0,86,0,0,0,81,71,70,74,69,0,0,0,69,73,73,75,0,0,0,74,73,0,0,0,0,0,1,0,0
"2669","2011-09-10","A","7","4.1","1.4",77,71,71,79,72,0,0,0,75,73,76,0,0,0,0,75,75,74,0,78,76,84,78,83,84,0,0,78,77,86,0,0,0,0,83,90,0,0,0,0,0,0,1,0
"2670","2011-09-10","D","1.9","3.3","3.7",80,76,76,74,80,76,80,0,79,77,74,78,0,0,0,0,0,0,0,82,76,75,78,74,0,0,0,73,77,77,0,0,0,0,75,82,70,0,0,0,0,0,0,1
"2671","2011-09-10","H","1.22","5.3","11",83,80,85,82,82,80,0,0,88,80,85,0,0,0,0,87,86,0,0,77,74,68,73,68,0,0,0,68,72,69,72,0,0,0,70,74,0,0,0,0,0,1,0,0
"2672","2011-09-10","H","3.2","3.2","2.1",76,76,77,74,71,74,0,0,80,77,75,75,0,0,0,77,0,0,0,85,83,80,78,80,80,0,0,80,82,77,78,0,0,0,86,0,0,0,0,0,0,1,0,0
"2673","2011-09-10","A","5","3.6","1.6",74,73,76,74,72,74,78,76,75,81,0,0,0,0,0,78,0,0,0,84,85,79,83,85,0,0,0,86,84,79,81,0,0,0,83,80,0,0,0,0,0,0,1,0
"2674","2011-09-10","A","2.7","3.2","2.4",77,74,72,75,73,0,0,0,73,73,77,72,0,0,0,78,77,0,0,81,78,80,78,85,82,0,0,78,86,83,0,0,0,0,82,81,0,0,0,0,0,0,1,0
"2675","2011-09-11","D","1.75","3.4","4.3",80,75,76,81,72,0,0,0,77,75,80,78,81,0,0,80,0,0,0,78,67,74,76,79,0,0,0,76,70,76,78,0,0,0,72,66,0,0,0,0,0,0,0,1
"2676","2011-09-11","A","2.4","3.2","2.7",62,68,69,68,72,0,0,0,69,70,71,70,0,0,0,73,66,0,0,78,75,75,73,71,71,0,0,74,73,75,0,0,0,0,75,78,0,0,0,0,0,0,1,0
"2677","2011-09-12","D","2.5","3.3","2.5",76,70,74,72,69,70,0,0,80,73,78,77,0,0,0,72,0,0,0,78,75,76,80,78,74,78,0,80,70,0,0,0,0,0,71,73,0,0,0,0,0,0,0,1
"2678","2011-09-17","D","2","3.3","3.3",82,76,75,78,74,0,0,0,73,73,77,77,0,0,0,75,82,0,0,78,75,76,80,78,74,78,0,80,70,0,0,0,0,0,82,73,0,0,0,0,0,0,0,1
"2679","2011-09-17","H","4","3.4","1.8",78,67,74,76,79,0,0,0,70,68,76,78,0,0,0,66,74,0,0,79,75,78,83,82,0,0,0,82,77,82,83,0,0,0,84,86,0,0,0,0,0,1,0,0
"2680","2011-09-17","A","1.75","3.4","4.3",77,71,71,79,72,0,0,0,72,76,0,0,0,0,0,75,75,74,74,74,68,68,72,72,0,0,0,69,69,75,71,71,0,0,75,0,0,0,0,0,0,0,1,0
"2681","2011-09-17","H","1.6","3.6","5",80,76,76,74,80,76,80,0,79,77,74,78,0,0,0,0,0,0,0,77,74,68,70,73,0,0,0,71,74,72,72,0,0,0,70,74,0,0,0,0,0,1,0,0
"2682","2011-09-17","H","2.5","3.2","2.6",81,71,74,70,69,0,0,0,73,73,68,75,0,0,0,69,73,0,0,78,68,75,75,71,71,0,0,71,74,73,0,0,0,0,75,78,0,0,0,0,0,1,0,0
"2683","2011-09-17","A","1.9","3.3","3.7",77,74,70,72,75,73,0,0,73,77,77,72,0,0,0,78,0,0,0,76,70,74,72,69,70,0,0,80,73,78,77,0,0,0,72,0,0,0,0,0,0,0,1,0
"2684","2011-09-18","D","5.4","3.7","1.55",80,76,81,70,71,0,0,0,76,77,75,80,78,0,0,80,0,0,0,83,80,85,82,82,80,0,0,88,85,85,0,0,0,0,87,83,0,0,0,0,0,0,0,1
"2685","2011-09-18","H","1.8","3.4","4",78,76,78,78,83,84,0,0,78,81,86,0,0,0,0,83,90,0,0,84,85,79,83,85,0,0,0,86,84,79,81,0,0,0,80,84,0,0,0,0,0,1,0,0
"2686","2011-09-18","H","2.4","3.2","2.7",74,76,78,74,74,74,78,76,77,81,0,0,0,0,0,78,0,0,0,76,76,77,78,71,74,0,0,80,75,75,0,0,0,0,77,73,0,0,0,0,0,1,0,0
"2687","2011-09-18","H","2.4","3.3","2.65",81,78,80,78,85,82,0,0,78,86,83,0,0,0,0,82,81,0,0,85,83,80,78,80,80,0,0,80,82,77,0,0,0,0,78,86,0,0,0,0,0,1,0,0
"2688","2011-09-24","H","1.45","3.9","6.5",79,78,83,82,75,0,0,0,82,77,82,82,0,0,0,84,86,0,0,77,71,73,72,73,0,0,0,73,76,72,76,0,0,0,72,74,0,0,0,0,0,1,0,0
"2689","2011-09-24","H","1.18","5.8","13",84,85,79,83,85,0,0,0,86,80,79,81,0,0,0,83,84,0,0,81,71,74,70,69,0,0,0,73,73,68,75,0,0,0,69,73,0,0,0,0,0,1,0,0
"2690","2011-09-24","H","1.37","4.3","7.2",85,77,80,78,80,80,0,0,80,82,77,0,0,0,0,78,86,0,0,77,74,72,75,73,0,0,0,67,73,73,77,77,0,0,78,0,0,0,0,0,0,1,0,0
"2691","2011-09-24","H","1.4","4.1","7",83,80,85,82,82,80,0,0,88,85,85,0,0,0,0,87,83,0,0,80,76,76,74,80,74,76,80,79,77,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2692","2011-09-24","H","1.9","3.3","3.7",78,75,76,80,78,74,78,0,80,70,0,0,0,0,0,82,73,0,0,78,67,74,76,79,74,0,0,70,68,76,78,0,0,0,74,0,0,0,0,0,0,1,0,0
"2693","2011-09-24","D","5.7","3.8","1.52",76,74,77,78,71,74,0,0,80,77,75,75,0,0,0,77,0,0,0,78,84,78,83,83,84,0,0,78,81,86,0,0,0,0,82,83,0,0,0,0,0,0,0,1
"2694","2011-09-24","D","2.3","3.2","2.8",78,71,75,71,71,0,0,0,75,74,73,75,0,0,0,75,78,0,0,80,71,76,81,71,0,0,0,76,69,77,75,80,0,0,72,0,0,0,0,0,0,0,0,1
"2695","2011-09-24","A","3.3","3.3","2",77,74,67,70,73,0,0,0,71,74,72,69,72,0,0,70,0,0,0,81,78,80,78,85,82,0,0,86,83,79,86,0,0,0,82,0,0,0,0,0,0,0,1,0
"2696","2011-09-25","D","2.4","3.2","2.7",76,74,72,67,69,70,0,0,80,73,78,77,0,0,0,72,0,0,0,82,76,75,78,74,0,0,0,73,73,75,77,77,0,0,75,0,0,0,0,0,0,0,0,1
"2697","2011-09-26","H","2.4","3.2","2.7",74,68,68,72,72,0,0,0,69,69,75,71,71,0,0,75,0,0,0,74,76,78,74,74,74,78,76,77,81,0,0,0,0,0,78,0,0,0,0,0,0,1,0,0
"2698","2011-10-01","H","1.7","3.5","4.4",82,76,75,78,74,0,0,0,73,73,75,77,0,0,0,75,82,0,0,77,74,70,73,68,71,0,0,74,72,69,72,0,0,0,70,0,0,0,0,0,0,1,0,0
"2699","2011-10-01","A","5","3.6","1.6",78,74,76,79,0,0,0,0,68,76,77,71,78,0,0,72,74,0,0,83,79,77,85,82,82,0,0,88,80,85,0,0,0,0,87,83,0,0,0,0,0,0,1,0
"2700","2011-10-01","A","2.7","3.2","2.4",80,76,76,74,80,76,80,0,79,77,78,0,0,0,0,79,0,0,0,85,77,80,78,80,80,0,0,80,82,78,0,0,0,0,78,86,0,0,0,0,0,0,1,0
"2701","2011-10-01","H","1.15","6.2","14",78,76,78,83,84,0,0,0,78,81,74,86,0,0,0,83,90,0,0,74,68,68,72,72,0,0,0,69,69,75,71,71,0,0,75,0,0,0,0,0,0,1,0,0
"2702","2011-10-01","D","2","3.3","3.3",74,76,78,74,74,74,78,76,75,81,0,0,0,0,0,78,0,0,0,78,71,75,71,71,0,0,0,75,71,74,75,0,0,0,75,78,0,0,0,0,0,0,0,1
"2703","2011-10-01","A","2.4","3.2","2.7",77,74,72,75,73,0,0,0,73,73,77,77,0,0,0,78,77,0,0,78,75,76,80,78,74,78,0,80,70,0,0,0,0,0,82,73,0,0,0,0,0,0,1,0
"2704","2011-10-02","A","6.5","3.9","1.45",73,71,71,73,79,0,0,0,69,72,76,0,0,0,0,75,72,74,0,84,85,79,80,85,0,0,0,86,84,79,81,0,0,0,86,80,0,0,0,0,0,0,1,0
"2705","2011-10-02","H","1.8","3.4","4",80,71,76,81,71,0,0,0,76,77,75,80,0,0,0,76,80,0,0,76,74,72,67,69,67,0,0,80,73,78,77,0,0,0,72,0,0,0,0,0,0,1,0,0
"2706","2011-10-02","H","2.55","3.2","2.55",81,71,74,70,69,0,0,0,73,68,73,75,0,0,0,74,73,0,0,76,74,77,78,71,74,0,0,77,75,75,75,0,0,0,77,0,0,0,0,0,0,1,0,0
"2707","2011-10-02","H","2.2","3.3","2.9",81,78,80,78,85,82,0,0,86,83,86,0,0,0,0,82,81,0,0,79,83,82,75,0,0,0,0,82,63,77,82,82,0,0,84,86,0,0,0,0,0,1,0,0
"2708","2011-10-15","H","1.35","4.5","7.3",84,85,79,83,85,0,0,0,86,84,80,79,0,0,0,86,80,0,0,80,76,76,74,80,76,80,0,79,77,78,0,0,0,0,79,0,0,0,0,0,0,1,0,0
"2709","2011-10-15","D","2.7","3.2","2.4",85,77,80,78,80,80,0,0,80,82,86,78,0,0,0,86,0,0,0,78,76,78,84,78,83,84,0,81,82,74,0,0,0,0,79,0,0,0,0,0,0,0,0,1
"2710","2011-10-15","H","1.35","4.5","7.3",83,80,85,82,82,82,80,0,81,80,85,0,0,0,0,83,0,0,0,82,76,78,75,74,0,0,0,73,75,77,0,0,0,0,75,82,70,0,0,0,0,1,0,0
"2711","2011-10-15","H","2.1","3.3","3.1",74,68,68,72,72,0,0,0,69,69,75,71,71,0,0,75,0,0,0,81,71,74,70,69,0,0,0,73,73,73,75,0,0,0,74,73,0,0,0,0,0,1,0,0
"2712","2011-10-15","D","1.95","3.3","3.6",76,74,72,67,69,70,0,0,80,73,67,77,0,0,0,70,0,0,0,78,67,74,76,79,74,0,0,68,76,71,78,0,0,0,71,0,0,0,0,0,0,0,0,1
"2713","2011-10-15","H","2","3.2","3.4",76,74,77,74,71,74,0,0,80,77,75,75,0,0,0,77,0,0,0,80,75,76,81,71,0,0,0,76,77,75,80,0,0,0,76,80,0,0,0,0,0,1,0,0
"2714","2011-10-15","A","2.3","3.2","2.8",77,73,67,73,68,0,0,0,68,74,72,69,72,0,0,70,0,0,0,77,71,71,79,73,0,0,0,73,72,76,0,0,0,0,75,72,74,0,0,0,0,0,1,0
"2715","2011-10-16","H","1.45","3.9","6.5",79,63,78,82,75,0,0,0,82,81,82,82,0,0,0,84,86,0,0,74,76,78,74,72,74,78,76,75,77,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2716","2011-10-16","D","2.6","3.2","2.5",78,75,76,80,78,74,78,0,80,70,0,0,0,0,0,82,73,0,0,81,78,80,78,85,82,70,0,86,83,86,0,0,0,0,82,0,0,0,0,0,0,0,0,1
"2717","2011-10-16","H","2.1","3.2","3.2",78,68,71,75,75,71,0,0,75,74,69,73,0,0,0,75,0,0,0,77,74,72,75,73,0,0,0,70,73,77,73,77,0,0,78,0,0,0,0,0,0,1,0,0
"2718","2011-10-22","A","2","3.3","3.3",82,76,75,78,68,74,0,0,73,77,77,0,0,0,0,75,82,0,0,78,68,71,75,75,71,0,0,75,74,73,0,0,0,0,75,78,0,0,0,0,0,0,1,0
"2719","2011-10-22","A","2.2","3.2","3",77,71,71,79,73,0,0,0,73,72,76,0,0,0,0,75,72,74,0,74,76,78,74,72,78,76,0,77,81,0,0,0,0,0,78,70,0,0,0,0,0,0,1,0
"2720","2011-10-22","D","1.33","4.6","7.8",85,80,80,78,80,0,0,0,80,82,86,78,0,0,0,80,86,0,0,74,68,68,72,72,0,0,0,69,69,75,71,71,0,0,75,0,0,0,0,0,0,0,0,1
"2721","2011-10-22","H","1.6","3.6","5",78,75,76,80,78,74,78,0,80,70,0,0,0,0,0,82,73,0,0,77,73,74,73,68,0,0,0,71,68,72,69,72,0,0,74,0,0,0,0,0,0,1,0,0
"2722","2011-10-22","D","1.95","3.3","3.6",77,74,72,75,73,0,0,0,70,73,77,77,0,0,0,78,72,0,0,81,71,74,70,69,0,0,0,73,73,68,75,0,0,0,74,73,0,0,0,0,0,0,0,1
"2723","2011-10-23","H","1.6","3.6","5",79,75,78,77,82,0,0,0,82,77,82,82,0,0,0,81,84,0,0,76,74,77,74,71,74,0,0,80,75,75,75,0,0,0,77,0,0,0,0,0,0,1,0,0
"2724","2011-10-23","A","3.7","3.3","1.9",78,74,79,74,0,0,0,0,70,68,76,77,74,78,0,71,0,0,0,81,78,75,80,78,85,0,0,81,86,83,86,0,0,0,82,0,0,0,0,0,0,0,1,0
"2725","2011-10-23","A","2.4","3.2","2.7",80,71,76,81,71,0,0,0,76,77,75,80,0,0,0,76,80,0,0,80,76,74,80,74,76,80,0,74,79,77,0,0,0,0,70,0,0,0,0,0,0,0,1,0
"2726","2011-10-23","A","2","3.3","3.3",78,76,78,84,83,84,0,0,78,81,86,0,0,0,0,90,79,0,0,83,80,85,82,82,82,80,0,88,85,0,0,0,0,0,87,83,0,0,0,0,0,0,1,0
"2727","2011-10-23","H","7","4.1","1.4",76,68,74,72,67,69,0,0,80,73,78,77,0,0,0,70,0,0,0,84,85,79,80,85,0,0,0,86,84,80,81,0,0,0,86,80,0,0,0,0,0,1,0,0
"2728","2011-10-29","A","1.6","3.6","5",84,85,79,83,85,0,0,0,86,84,80,79,0,0,0,80,84,0,0,79,75,78,77,82,0,0,0,82,77,82,82,0,0,0,84,86,0,0,0,0,0,0,1,0
"2729","2011-10-29","A","3.7","3.3","1.9",80,76,76,74,80,76,80,0,79,77,74,0,0,0,0,79,0,0,0,78,76,89,78,84,0,0,0,77,81,74,0,0,0,0,83,90,79,0,0,0,0,0,1,0
"2730","2011-10-29","H","1.17","5.8","13",83,79,80,85,82,82,0,0,88,85,85,0,0,0,0,87,83,0,0,77,74,72,75,73,0,0,0,67,70,73,73,77,0,0,78,0,0,0,0,0,0,1,0,0
"2731","2011-10-29","D","1.95","3.3","3.6",74,68,68,72,72,0,0,0,69,69,75,71,71,0,0,75,0,0,0,78,74,79,74,0,0,0,0,70,68,76,77,78,0,0,66,74,0,0,0,0,0,0,0,1
"2732","2011-10-29","D","2.15","3.2","3.1",74,76,78,74,72,78,76,0,77,81,0,0,0,0,0,78,70,0,0,82,76,75,78,68,74,0,0,77,77,0,0,0,0,0,75,82,70,0,0,0,0,0,0,1
"2733","2011-10-29","H","2.1","3.3","3.1",81,71,74,70,69,0,0,0,73,73,68,75,0,0,0,74,73,0,0,77,73,79,73,0,0,0,0,75,73,69,72,76,0,0,72,74,0,0,0,0,0,1,0,0
"2734","2011-10-29","A","3.3","3.3","2",78,68,71,75,75,71,0,0,75,74,69,73,0,0,0,78,0,0,0,85,83,80,80,80,80,0,0,80,82,77,0,0,0,0,78,86,0,0,0,0,0,0,1,0
"2735","2011-10-29","A","2.6","3.2","2.5",77,73,74,73,68,0,0,0,71,68,72,69,72,0,0,74,0,0,0,80,71,76,81,71,0,0,0,76,77,75,80,0,0,0,76,80,0,0,0,0,0,0,1,0
"2736","2011-10-30","H","1.4","4.1","7",81,78,80,78,85,82,0,0,81,86,83,86,0,0,0,82,0,0,0,76,74,72,67,69,70,0,0,80,73,78,77,0,0,0,70,0,0,0,0,0,0,1,0,0
"2737","2011-10-31","A","2.2","3.2","3",76,74,77,78,71,74,0,0,80,77,75,75,0,0,0,77,0,0,0,78,75,76,80,78,74,0,0,80,74,70,0,0,0,0,82,73,0,0,0,0,0,0,1,0
"2738","2011-11-05","H","1.37","4.3","7.2",79,75,63,78,83,0,0,0,82,77,82,82,0,0,0,84,86,0,0,78,68,71,75,71,0,0,0,75,75,71,73,75,0,0,70,0,0,0,0,0,0,1,0,0
"2739","2011-11-05","H","1.85","3.4","3.8",82,76,75,78,68,74,0,0,77,77,0,0,0,0,0,75,82,70,0,74,68,68,72,72,0,0,0,69,75,71,71,0,0,0,73,75,0,0,0,0,0,1,0,0
"2740","2011-11-05","A","7","4.1","1.4",78,74,79,74,0,0,0,0,70,68,76,77,78,0,0,66,74,0,0,84,83,85,83,85,0,0,0,86,84,80,79,0,0,0,82,80,0,0,0,0,0,0,1,0
"2741","2011-11-05","D","1.25","5","10",85,83,80,80,80,80,0,0,80,82,77,0,0,0,0,78,86,0,0,81,71,74,70,69,0,0,0,73,73,68,73,75,0,0,74,0,0,0,0,0,0,0,0,1
"2742","2011-11-05","H","1.22","5.3","11",78,89,84,78,84,0,0,0,81,74,86,0,0,0,0,83,90,79,0,74,73,76,74,72,78,76,0,75,81,0,0,0,0,0,78,70,0,0,0,0,0,1,0,0
"2743","2011-11-05","H","2.15","3.2","3.1",78,75,76,80,78,74,0,0,80,74,75,0,0,0,0,82,73,0,0,80,76,76,74,80,74,76,80,74,77,0,0,0,0,0,79,0,0,0,0,0,0,1,0,0
"2744","2011-11-05","A","7.8","4.6","1.33",76,70,74,72,70,0,0,0,80,73,67,77,0,0,0,72,70,0,0,83,79,80,70,82,82,82,0,88,85,0,0,0,0,0,87,83,0,0,0,0,0,0,1,0
"2745","2011-11-06","H","2.3","3.3","2.75",77,66,71,79,73,0,0,0,75,73,76,76,0,0,0,75,75,0,0,76,76,74,74,78,71,0,0,77,75,75,0,0,0,0,77,73,0,0,0,0,0,1,0,0
"2746","2011-11-06","A","2.75","3.2","2.35",80,71,76,81,71,0,0,0,76,77,75,80,78,0,0,80,0,0,0,81,78,80,78,85,82,0,0,81,86,83,86,0,0,0,82,0,0,0,0,0,0,0,1,0
"2747","2011-11-06","H","1.8","3.4","4",77,74,72,75,73,0,0,0,67,70,73,73,77,0,0,78,0,0,0,77,73,74,67,68,0,0,0,68,72,69,72,0,0,0,70,74,0,0,0,0,0,1,0,0
"2748","2011-11-19","H","1.65","3.5","4.6",80,76,76,74,80,80,0,0,74,79,77,78,0,0,0,79,0,0,0,77,74,72,75,73,0,0,0,67,73,73,73,77,0,0,78,0,0,0,0,0,0,1,0,0
"2749","2011-11-19","H","1.33","4.6","7.8",83,80,85,82,82,80,0,0,81,85,85,0,0,0,0,87,83,0,0,78,75,76,80,78,74,0,0,79,80,74,63,0,0,0,82,0,0,0,0,0,0,1,0,0
"2750","2011-11-19","A","4.3","3.4","1.75",74,68,68,72,72,0,0,0,70,69,75,71,71,0,0,75,0,0,0,79,75,78,83,82,0,0,0,82,77,82,82,0,0,0,84,86,0,0,0,0,0,0,1,0
"2751","2011-11-19","A","1.75","3.4","4.3",75,72,76,74,77,71,0,0,80,77,75,75,0,0,0,77,0,0,0,76,70,68,74,72,70,0,0,80,73,67,77,0,0,0,70,0,0,0,0,0,0,0,1,0
"2752","2011-11-19","D","2.2","3.2","3",74,73,76,78,74,72,74,76,75,81,0,0,0,0,0,78,0,0,0,80,75,81,72,71,0,0,0,76,75,77,80,78,0,0,80,0,0,0,0,0,0,0,0,1
"2753","2011-11-19","A","6.5","3.9","1.45",81,71,74,70,69,0,0,0,73,68,73,75,0,0,0,74,73,0,0,78,89,84,78,84,0,0,0,81,82,74,86,0,0,0,83,90,0,0,0,0,0,0,1,0
"2754","2011-11-19","H","2","3.3","3.3",78,71,75,71,71,0,0,0,75,75,71,74,73,0,0,75,0,0,0,77,66,71,79,73,0,0,0,75,73,76,76,0,0,0,75,75,0,0,0,0,0,1,0,0
"2755","2011-11-19","D","2.4","3.2","2.7",77,74,67,73,71,0,0,0,71,68,74,69,72,0,0,70,0,0,0,78,67,74,68,76,0,0,0,76,76,77,78,0,0,0,66,74,0,0,0,0,0,0,0,1
"2756","2011-11-20","A","1.75","3.4","4.3",84,85,80,83,85,0,0,0,86,84,80,79,0,0,0,86,82,0,0,85,83,80,80,80,80,0,0,80,77,78,0,0,0,0,80,86,0,0,0,0,0,0,1,0
"2757","2011-11-21","H","1.55","3.7","5.4",81,78,80,78,85,82,0,0,81,86,83,86,0,0,0,82,0,0,0,82,74,76,75,78,68,74,0,77,0,0,0,0,0,0,75,82,70,0,0,0,0,1,0,0
"2758","2011-11-26","D","1.4","4.1","7",79,75,83,77,82,0,0,0,82,77,82,83,82,0,0,86,0,0,0,80,76,81,72,71,0,0,0,76,75,77,80,81,0,0,80,0,0,0,0,0,0,0,0,1
"2759","2011-11-26","A","2.7","3.2","2.4",77,71,79,72,73,0,0,0,75,73,76,76,0,0,0,75,75,0,0,80,76,76,74,80,80,0,0,79,77,74,78,0,0,0,79,0,0,0,0,0,0,0,1,0
"2760","2011-11-26","H","1.22","5.3","11",84,85,80,83,85,0,0,0,86,79,81,72,0,0,0,86,80,0,0,77,74,70,66,75,73,0,0,67,73,77,73,0,0,0,77,0,0,0,0,0,0,1,0,0
"2761","2011-11-26","D","1.33","4.6","7.8",78,89,84,76,83,84,0,0,81,82,86,0,0,0,0,83,90,0,0,78,75,76,80,78,74,0,0,79,80,74,70,0,0,0,82,0,0,0,0,0,0,0,0,1
"2762","2011-11-26","H","2.1","3.3","3.1",74,68,69,68,72,0,0,0,70,71,71,70,0,0,0,68,75,0,0,66,70,68,74,72,69,70,0,73,67,77,0,0,0,0,70,0,0,0,0,0,0,1,0,0
"2763","2011-11-26","H","1.85","3.4","3.8",75,76,74,77,71,74,0,0,80,77,75,75,0,0,0,77,0,0,0,78,74,68,76,0,0,0,0,70,68,76,77,78,0,0,66,74,0,0,0,0,0,1,0,0
"2764","2011-11-26","A","1.7","3.5","4.4",74,73,76,78,74,72,78,76,75,81,0,0,0,0,0,78,0,0,0,77,74,67,73,71,0,0,0,71,68,74,69,72,0,0,70,0,0,0,0,0,0,0,1,0
"2765","2011-11-26","A","3.3","3.3","2",78,71,75,71,71,0,0,0,75,75,71,74,73,0,0,75,0,0,0,81,78,80,78,85,82,0,0,81,83,79,0,0,0,0,82,81,0,0,0,0,0,0,1,0
"2766","2011-11-27","D","2.7","3.2","2.4",85,83,80,80,80,80,0,0,80,82,77,78,0,0,0,86,0,0,0,83,80,85,82,82,82,80,0,88,85,85,0,0,0,0,87,0,0,0,0,0,0,0,0,1
"2767","2011-11-27","D","2.25","3.2","2.9",81,71,74,70,69,0,0,0,73,73,68,75,0,0,0,74,73,0,0,82,76,75,78,68,74,0,0,73,77,0,0,0,0,0,75,82,70,0,0,0,0,0,0,1
"2768","2011-12-03","A","4.3","3.4","1.75",82,76,75,78,68,74,0,0,75,73,75,0,0,0,0,75,82,0,0,78,78,89,84,78,83,84,0,81,86,0,0,0,0,0,83,90,0,0,0,0,0,0,1,0
"2769","2011-12-03","H","2.1","3.3","3.1",78,74,76,79,0,0,0,0,76,70,68,77,78,0,0,66,74,0,0,81,74,70,69,0,0,0,0,73,73,68,63,75,0,0,69,73,0,0,0,0,0,1,0,0
"2770","2011-12-03","H","1.2","5.5","12",83,80,85,82,82,80,0,0,88,85,85,0,0,0,0,87,83,0,0,74,68,68,72,72,0,0,0,69,70,71,71,70,0,0,75,0,0,0,0,0,0,1,0,0
"2771","2011-12-03","A","3.3","3.2","2.05",78,75,76,80,74,0,0,0,79,80,74,70,0,0,0,82,71,0,0,84,85,80,83,85,0,0,0,86,84,79,72,0,0,0,86,80,0,0,0,0,0,0,1,0
"2772","2011-12-03","D","2.2","3.2","3",66,70,74,72,70,0,0,0,80,73,67,77,0,0,0,72,70,0,0,78,71,75,71,71,0,0,0,75,71,74,73,75,0,0,75,0,0,0,0,0,0,0,0,1
"2773","2011-12-03","H","1.35","4.5","7.3",81,78,78,80,78,85,0,0,81,86,83,0,0,0,0,82,81,0,0,77,71,71,79,72,0,0,0,75,73,76,76,0,0,0,75,75,0,0,0,0,0,1,0,0
"2774","2011-12-03","A","5.5","3.8","1.52",77,74,67,73,71,0,0,0,71,68,74,69,72,0,0,70,0,0,0,79,75,78,83,82,0,0,0,82,77,82,82,0,0,0,84,86,0,0,0,0,0,0,1,0
"2775","2011-12-04","A","1.65","3.5","4.6",80,76,76,74,80,80,0,0,79,77,74,78,0,0,0,70,0,0,0,75,76,66,77,78,74,0,0,80,75,75,75,0,0,0,77,0,0,0,0,0,0,0,1,0
"2776","2011-12-04","H","2.1","3.3","3.1",77,74,66,70,73,0,0,0,67,73,77,77,0,0,0,78,77,0,0,74,73,76,78,72,78,76,0,75,81,0,0,0,0,0,78,68,0,0,0,0,0,1,0,0
"2777","2011-12-05","H","3.2","3.2","2.1",80,76,81,72,70,0,0,0,76,75,77,80,81,0,0,80,0,0,0,85,83,80,80,80,0,0,0,80,77,73,0,0,0,0,80,78,86,0,0,0,0,1,0,0
"2778","2011-12-10","H","1.55","3.7","5.4",79,78,83,77,82,0,0,0,82,77,82,82,0,0,0,84,86,0,0,80,76,76,74,80,74,80,0,79,74,78,0,0,0,0,79,0,0,0,0,0,0,1,0,0
"2779","2011-12-10","A","2.4","3.2","2.7",77,71,71,79,72,0,0,0,75,73,72,0,0,0,0,75,75,74,0,75,76,75,78,68,74,0,0,75,77,77,0,0,0,0,75,82,0,0,0,0,0,0,1,0
"2780","2011-12-10","H","1.33","4.6","7.8",85,83,80,80,80,0,0,0,80,82,77,77,78,0,0,86,0,0,0,66,70,74,72,70,0,0,0,80,73,67,71,77,0,0,72,0,0,0,0,0,0,1,0,0
"2781","2011-12-10","H","1.22","5.4","12",78,76,78,84,78,83,84,0,81,86,0,0,0,0,0,90,79,0,0,77,74,66,75,73,0,0,0,67,73,77,77,0,0,0,78,77,0,0,0,0,0,1,0,0
"2782","2011-12-10","H","2.4","3.2","2.7",74,68,68,72,72,0,0,0,70,69,75,70,0,0,0,73,75,0,0,78,75,75,73,78,68,74,0,80,70,0,0,0,0,0,71,82,0,0,0,0,0,1,0,0
"2783","2011-12-10","H","2.4","3.2","2.7",81,70,74,69,0,0,0,0,73,68,63,73,0,0,0,69,68,73,0,80,76,81,72,70,0,0,0,74,76,75,80,81,0,0,76,0,0,0,0,0,0,1,0,0
"2784","2011-12-10","A","1.7","3.5","4.4",78,71,75,71,71,0,0,0,75,71,74,73,0,0,0,75,78,0,0,77,73,74,73,71,0,0,0,71,68,74,69,72,0,0,70,0,0,0,0,0,0,0,1,0
"2785","2011-12-11","H","3.3","3.3","2",75,76,66,77,78,74,0,0,80,75,75,75,0,0,0,77,0,0,0,81,78,78,80,78,85,0,0,81,86,83,86,0,0,0,82,0,0,0,0,0,0,1,0,0
