"","name","MV","season"
"1927","Ariza Makukula",5400000,"20082009"
"1928","Ebi Smolarek",4320000,"20082009"
"1929","Kevin Davies",3830000,"20082009"
"1930","Heidar Helguson",1800000,"20082009"
"1931","Zoltán Harsányi",180000,"20082009"
"1932","Robert Green",5850000,"20082009"
"1933","Jan Lastuvka",1080000,"20082009"
"1934","Jimmy Walker",135000,"20082009"
"1935","Marek Stech",0,"20082009"
"1936","Péter Kurucz",0,"20082009"
"1937","Matthew Upson",5400000,"20082009"
"1938","Lucas Neill",4500000,"20082009"
"1939","Radoslav Kovac",4500000,"20082009"
"1940","Danny Gabbidon",1800000,"20082009"
"1941","Calum Davenport",9e+05,"20082009"
"1942","James Collins",9e+05,"20082009"
"1943","James Tomkins",135000,"20082009"
"1944","Bondz N'Gala",0,"20082009"
"1945","Hérita Ilunga",3150000,"20082009"
"1946","George McCartney",2700000,"20082009"
"1947","Wálter López",360000,"20082009"
"1948","Joe Widdowson",0,"20082009"
"1949","Jonathan Spector",1800000,"20082009"
"1950","Jordan Spence",0,"20082009"
"1951","Julien Faubert",8100000,"20082009"
"1952","Valon Behrami",4500000,"20082009"
"1953","Hayden Mullins",3150000,"20082009"
"1954","Josh Payne",0,"20082009"
"1955","Scott Parker",8550000,"20082009"
"1956","Mark Noble",3600000,"20082009"
"1957","Lee Bowyer",2700000,"20082009"
"1958","Jack Collison",135000,"20082009"
"1959","Kieron Dyer",6750000,"20082009"
"1960","Matthew Etherington",4050000,"20082009"
"1961","Luís Morte",3600000,"20082009"
"1962","Craig Bellamy",8550000,"20082009"
"1963","Kyel Reid",450000,"20082009"
"1964","Junior Stanislas",0,"20082009"
"1965","Savio Nsereko",90000,"20082009"
"1966","Zavon Hines",0,"20082009"
"1967","Freddie Sears",225000,"20082009"
"1968","Dean Ashton",7200000,"20082009"
"1969","Carlton Cole",3600000,"20082009"
"1970","David Michele",2970000,"20082009"
"1971","Diego Tristán",1800000,"20082009"
"1972","Ross Turnbull",585000,"20082009"
"1973","Brad Jones",405000,"20082009"
"1974","Jason Steele",0,"20082009"
"1975","Emanuel Pogatetz",4500000,"20082009"
"1976","Robert Huth",3600000,"20082009"
"1977","Chris Riggott",2480000,"20082009"
"1978","David Wheater",2250000,"20082009"
"1979","Matthew Bates",450000,"20082009"
"1980","Seb Hines",180000,"20082009"
"1981","Rhys Williams",0,"20082009"
"1982","Andrew Taylor",1800000,"20082009"
"1983","Jonathan Grounds",180000,"20082009"
"1984","Joe Bennett",0,"20082009"
"1985","Justin Hoyte",1350000,"20082009"
"1986","Tony McMahon",225000,"20082009"
"1987","John Johnson",0,"20082009"
"1988","Nathan Porritt",0,"20082009"
"1989","Didier Digard",2700000,"20082009"
"1990","Mohamed Shawky",855000,"20082009"
"1991","Gary O'Neil",5400000,"20082009"
"1992","Julio Arca",2700000,"20082009"
"1993","Josh Walker",45000,"20082009"
"1994","Stewart Downing",8100000,"20082009"
"1995","Tuncay Sanli",8100000,"20082009"
"1996","Adam Johnson",1350000,"20082009"
"1997","Graeme Owens",90000,"20082009"
"1998","Jonathan Franks",0,"20082009"
"1999","Afonso Alves",11700000,"20082009"
"2000","Mi",5180000,"20082009"
"2001","Jérémie Aliadière",3380000,"20082009"
"2002","Marlon King",3150000,"20082009"
"2003","Marvin Emnes",9e+05,"20082009"
"2004","Tom Craddock",270000,"20082009"
"2005","Mark Schwarzer",3380000,"20082009"
"2006","Pascal Zuberbühler",360000,"20082009"
"2007","David Stockdale",90000,"20082009"
"2008","Adam Watts",0,"20082009"
"2009","Brede Hangeland",4050000,"20082009"
"2010","Aaron Hughes",2480000,"20082009"
"2011","Toni Kallio",540000,"20082009"
"2012","Adrian Leijer",450000,"20082009"
"2013","Chris Smalling",0,"20082009"
"2014","Paul Konchesky",2700000,"20082009"
"2015","Joe Anderson",0,"20082009"
"2016","Moritz Volz",2700000,"20082009"
"2017","John Paintsil",1350000,"20082009"
"2018","Elliot Omozusi",9e+05,"20082009"
"2019","Fredrik Stoor",765000,"20082009"
"2020","Chris Baird",3150000,"20082009"
"2021","Olivier Dacourt",2250000,"20082009"
"2022","Dickson Etuhu",2250000,"20082009"
"2023","Andranik Teymourian",450000,"20082009"
"2024","Courtney Harris",0,"20082009"
"2025","Leon Andreasen",3600000,"20082009"
"2026","Jimmy Bullard",3150000,"20082009"
"2027","Zoltán Gera",3150000,"20082009"
"2028","Danny Murphy",2250000,"20082009"
"2029","Reece Jones",0,"20082009"
"2030","Rob Milsom",0,"20082009"
"2031","Simon Davies",3150000,"20082009"
"2032","Wayne Brown",0,"20082009"
"2033","Diomansy Kamara",4500000,"20082009"
"2034","Ki-Hyeon Seol",2030000,"20082009"
"2035","Clint Dempsey",3830000,"20082009"
"2036","Andy Johnson",10130000,"20082009"
"2037","Bobby Zamora",2700000,"20082009"
"2038","Giles Barnes",2480000,"20082009"
"2039","Erik Nevland",2250000,"20082009"
"2040","Eddie Johnson",2250000,"20082009"
"2041","Collins John",1350000,"20082009"
"2042","Julian Gray",810000,"20082009"
"2043","Scott Carson",4730000,"20082009"
"2044","Dean Kiely",1080000,"20082009"
"2045","Ryan Allsop",0,"20082009"
"2046","Abdoulaye Méïté",3830000,"20082009"
"2047","Leon Barnett",3380000,"20082009"
"2048","Gianni Zuiverloon",2250000,"20082009"
"2049","Neil Clement",1350000,"20082009"
"2050","Pe",1170000,"20082009"
"2051","Jonas Olsson",1130000,"20082009"
"2052","Paul Robinson",9e+05,"20082009"
"2053","Shelton Martis",270000,"20082009"
"2054","Paul Downing",0,"20082009"
"2055","Marek Cech",3150000,"20082009"
"2056","Carl Hoefkens",1980000,"20082009"
"2057","Ryan Donk",2700000,"20082009"
"2058","Youssouf Mulumbu",9e+05,"20082009"
"2059","Jonathan Greening",3600000,"20082009"
"2060","Borja Valero",2700000,"20082009"
"2061","James Morrison",2480000,"20082009"
"2062","Du-hyeon Kim",810000,"20082009"
"2063","Graham Dorrans",45000,"20082009"
"2064","Chris Brunt",3380000,"20082009"
"2065","Robert Koren",1800000,"20082009"
"2066","Filipe Teixeira",9e+05,"20082009"
"2067","Sherjill MacDonald",315000,"20082009"
"2068","Juan Menseguez",1220000,"20082009"
"2069","Romaine Sawyers",0,"20082009"
"2070","Marc-Antoine Fortuné",4050000,"20082009"
"2071","Luke Moore",3380000,"20082009"
"2072","Craig Beattie",2030000,"20082009"
"2073","Bartosz Slusarski",1350000,"20082009"
"2074","Ishmael Miller",1350000,"20082009"
"2075","Roman Bednár",1130000,"20082009"
"2076","Chris Wood",0,"20082009"
"2077","Jay Simpson",0,"20082009"
"2078","Chris Kirkland",3600000,"20082009"
"2079","Mike Pollitt",540000,"20082009"
"2080","Richard Kingson",450000,"20082009"
"2081","Carlo Nash",270000,"20082009"
"2082","Paul Scharner",4280000,"20082009"
"2083","Titus Bramble",2480000,"20082009"
"2084","Erik Edman",2700000,"20082009"
"2085","Maynor Figueroa",450000,"20082009"
"2086","Mario Melchiot",2930000,"20082009"
"2087","Antonio Valencia",2250000,"20082009"
"2088","Emmerson Boyce",1580000,"20082009"
"2089","Ryan Taylor",1130000,"20082009"
"2090","Tomasz Cywka",180000,"20082009"
"2091","Lee Cattermole",1800000,"20082009"
"2092","Wilson Palacios",9e+05,"20082009"
"2093","Won-heui Jo",450000,"20082009"
"2094","Joe Holt",0,"20082009"
"2095","Michael Brown",2250000,"20082009"
"2096","Ben Watson",630000,"20082009"
"2097","Lewis Montrose",90000,"20082009"
"2098","Jon Routledge",0,"20082009"
"2099","Kevin Kilbane",3600000,"20082009"
"2100","Rachid Bouaouzan",405000,"20082009"
"2101","Jason Koumas",4730000,"20082009"
"2102","Olivier Kapo",3600000,"20082009"
"2103","Antoine Sibierski",2480000,"20082009"
"2104","Daniël Ridder",1800000,"20082009"
"2105","Charles N'Zogbia",6300000,"20082009"
"2106","Tomasz Kupisz",90000,"20082009"
"2107","Callum McManaman",0,"20082009"
"2108","Emile Heskey",5850000,"20082009"
"2109","Mi",5180000,"20082009"
"2110","Henri Camara",3600000,"20082009"
"2111","Hugo Rodallega",2570000,"20082009"
"2112","Amr Zaki",2070000,"20082009"
"2113","Thomas Sörensen",2250000,"20082009"
"2114","Steve Simonsen",1800000,"20082009"
"2115","Abdoulaye Fayé",3150000,"20082009"
"2116","Danny Higginbotham",2930000,"20082009"
"2117","Leon Cort",1620000,"20082009"
"2118","Ryan Shawcross",1350000,"20082009"
"2119","Ibrahima Sonko",1350000,"20082009"
"2120","Andrew Davies",9e+05,"20082009"
"2121","Ryan Shotton",0,"20082009"
"2122","Dominic Matteo",1350000,"20082009"
"2123","Danny Pugh",675000,"20082009"
"2124","Carl Dickinson",360000,"20082009"
"2125","Demar Phillips",225000,"20082009"
"2126","Stephen Kelly",2030000,"20082009"
"2127","Andy Griffin",720000,"20082009"
"2128","Lewis Buxton",360000,"20082009"
"2129","Ritchie Laet",270000,"20082009"
"2130","Andy Wilkinson",270000,"20082009"
"2131","Salif Diao",2030000,"20082009"
"2132","Amdy Fayé",1580000,"20082009"
"2133","Glenn Whelan",675000,"20082009"
"2134","Seyi Olofinjana",1580000,"20082009"
"2135","Rory Delap",9e+05,"20082009"
"2136","Tom Soares",720000,"20082009"
"2137","Michael Tonge",720000,"20082009"
"2138","Nathaniel Wedderburn",45000,"20082009"
"2139","Matthew Etherington",4050000,"20082009"
"2140","Jimmy Phillips",0,"20082009"
"2141","Liam Lawrence",1130000,"20082009"
"2142","James Beattie",5400000,"20082009"
"2143","Dave Kitson",3830000,"20082009"
"2144","Henri Camara",3600000,"20082009"
"2145","Ricardo Fuller",2120000,"20082009"
"2146","Richard Cresswell",1580000,"20082009"
"2147","Vincent Péricard",9e+05,"20082009"
"2148","Mamady Sidibé",810000,"20082009"
"2149","Jon Parkin",360000,"20082009"
"2150","Marc Grocott",0,"20082009"
"2151","Boaz Myhill",630000,"20082009"
"2152","Tony Warner",540000,"20082009"
"2153","Matt Duke",135000,"20082009"
"2154","Paul McShane",3380000,"20082009"
"2155","Anthony Gardner",1800000,"20082009"
"2156","Kamil Zayatte",810000,"20082009"
"2157","Michael Turner",720000,"20082009"
"2158","Wayne Brown",540000,"20082009"
"2159","Liam Cooper",45000,"20082009"
"2160","Matty Plummer",45000,"20082009"
"2161","Andy Dawson",450000,"20082009"
"2162","Bernard Mendy",1800000,"20082009"
"2163","Sam Ricketts",608000,"20082009"
"2164","George Boateng",4730000,"20082009"
"2165","Ian Ashbee",630000,"20082009"
"2166","Nathan Doyle",90000,"20082009"
"2167","Jimmy Bullard",3150000,"20082009"
"2168","Dean Marney",540000,"20082009"
"2169","John Welsh",225000,"20082009"
"2170","Nicky Featherstone",68000,"20082009"
"2171","Will Atkinson",0,"20082009"
"2172","Kevin Kilbane",3600000,"20082009"
"2173","Nick Barmby",1060000,"20082009"
"2174","Péter Halmosi",833000,"20082009"
"2175","Geov",3150000,"20082009"
"2176","Bryan Hughes",1620000,"20082009"
"2177","Stelios Giannakopoulos",2250000,"20082009"
"2178","Ryan France",383000,"20082009"
"2179","Richard García",450000,"20082009"
"2180","Daniel Cousin",3600000,"20082009"
"2181","Marlon King",3150000,"20082009"
"2182","Man",1800000,"20082009"
"2183","Craig Fagan",855000,"20082009"
"2184","Dean Windass",630000,"20082009"
"2185","Caleb Folan",585000,"20082009"
"2186","Petr Cech",24750000,"20092010"
"2187","Ross Turnbull",1620000,"20092010"
"2188","Henrique Hilário",675000,"20092010"
"2189","Rhys Taylor",180000,"20092010"
"2190","Jan Sebek",0,"20092010"
"2191","John Terry",31500000,"20092010"
"2192","Ricardo Carvalho",15750000,"20092010"
"2193","Al",11700000,"20092010"
"2194","Branislav Ivanovic",7650000,"20092010"
"2195","Michael Mancienne",1350000,"20092010"
"2196","Jeffrey Bruma",0,"20092010"
"2197","Ashley Cole",19800000,"20092010"
"2198","Patrick Aanholt",0,"20092010"
"2199","José Bosingwa",19350000,"20092010"
"2200","Juliano Belletti",4950000,"20092010"
"2201","Paulo Ferreira",3600000,"20092010"
"2202","Michael Essien",31500000,"20092010"
"2203","John Obi",15750000,"20092010"
"2204","Nemanja Matic",1350000,"20092010"
"2205","Sam Hutchinson",45000,"20092010"
"2206","Frank Lampard",40500000,"20092010"
"2207","Michael Ballack",19800000,"20092010"
"2208","Yuri Zhirkov",1.8e+07,"20092010"
"2209","Scott Sinclair",9e+05,"20092010"
"2210","Joe Cole",18900000,"20092010"
"2211","De",9900000,"20092010"
"2212","Gaël Kakuta",0,"20092010"
"2213","Florent Malouda",16650000,"20092010"
"2214","Salomon Kalou",13500000,"20092010"
"2215","Fabio Borini",0,"20092010"
"2216","Danny Philliskirk",0,"20092010"
"2217","Didier Drogba",31500000,"20092010"
"2218","Nicolas Anelka",24750000,"20092010"
"2219","Andriy Shevchenko",9e+06,"20092010"
"2220","Daniel Sturridge",2700000,"20092010"
"2221","Franco Santo",2070000,"20092010"
"2222","Edwin van Sar",4500000,"20092010"
"2223","Tomasz Kuszczak",3150000,"20092010"
"2224","Ben Foster",2700000,"20092010"
"2225","Ben Amos",90000,"20092010"
"2226","Rio Ferdinand",31500000,"20092010"
"2227","Nemanja Vidic<U+200E>",31500000,"20092010"
"2228","Wes Brown",8100000,"20092010"
"2229","John O'Shea",4950000,"20092010"
"2230","Jonny Evans",4950000,"20092010"
"2231","Oliver Gill",0,"20092010"
"2232","Patrice Evra",20700000,"20092010"
"2233","Fá",1080000,"20092010"
"2234","Antonio Valencia",9900000,"20092010"
"2235","Raf",3780000,"20092010"
"2236","Gary Neville",3150000,"20092010"
"2237","Ritchie Laet",405000,"20092010"
"2238","Michael Carrick",23400000,"20092010"
"2239","Owen Hargreaves",11700000,"20092010"
"2240","Matthew Gill",0,"20092010"
"2241","Ande",19800000,"20092010"
"2242","Darren Fletcher",10800000,"20092010"
"2243","Paul Scholes",6750000,"20092010"
"2244","Darron Gibson",9e+05,"20092010"
"2245","Rodrigo Possebon",720000,"20092010"
"2246","Magnus Eikrem",0,"20092010"
"2247","Corry Evans",0,"20092010"
"2248","Matty James",0,"20092010"
"2249","Ryan Giggs",6750000,"20092010"
"2250","Ji-Sung Park",11250000,"20092010"
"2251","Na",13500000,"20092010"
"2252","Cameron Stewart",0,"20092010"
"2253","Zoran Tosic",4950000,"20092010"
"2254","Gabriel Obertan",2700000,"20092010"
"2255","Wayne Rooney",37800000,"20092010"
"2256","Joshua King",0,"20092010"
"2257","Dimitar Berbatov",29700000,"20092010"
"2258","Michael Owen",10980000,"20092010"
"2259","Danny Welbeck",1620000,"20092010"
"2260","Mame Diouf",1530000,"20092010"
"2261","Federico Macheda",1350000,"20092010"
"2262","Pepe Reina",17100000,"20092010"
"2263","Diego Cavalieri",1800000,"20092010"
"2264","Péter Gulácsi",0,"20092010"
"2265","Javier Mascherano",23400000,"20092010"
"2266","Jamie Carragher",17100000,"20092010"
"2267","Martin Skrtel",13500000,"20092010"
"2268","Daniel Agger",10800000,"20092010"
"2269","Sotiris Kyrgiakos",5850000,"20092010"
"2270","Daniel Ayala",675000,"20092010"
"2271","Fábio Aurélio",7650000,"20092010"
"2272","Emiliano Insúa",2700000,"20092010"
"2273","Robbie Threlfall",90000,"20092010"
"2274","Jack Robinson",0,"20092010"
"2275","Glen Johnson",9900000,"20092010"
"2276","Philipp Degen",1800000,"20092010"
"2277","Stephen Darby",180000,"20092010"
"2278","Martin Kelly",45000,"20092010"
"2279","Lucas Leiva",5400000,"20092010"
"2280","Damien Plessis",450000,"20092010"
"2281","Jay Spearing",90000,"20092010"
"2282","Steven Gerrard",4.5e+07,"20092010"
"2283","Alberto Aquilani",16200000,"20092010"
"2284","Andrea Dossena",5400000,"20092010"
"2285","Maxi Rodríguez",22500000,"20092010"
"2286","Albert Riera",14400000,"20092010"
"2287","Ryan Babel",8100000,"20092010"
"2288","Dani Pacheco",90000,"20092010"
"2289","Dirk Kuyt",16200000,"20092010"
"2290","Yossi Benayoun",8550000,"20092010"
"2291","Nabil Zhar",450000,"20092010"
"2292","Andriy Voronin",5400000,"20092010"
"2293","Fernando Torres",40500000,"20092010"
"2294","David N'Gog",1800000,"20092010"
"2295","Nathan Eccleston",45000,"20092010"
"2296","Shay Given",7650000,"20092010"
"2297","Joe Hart",5850000,"20092010"
"2298","Márton †",2340000,"20092010"
"2299","Stuart Taylor",630000,"20092010"
"2300","Gunnar Nielsen",225000,"20092010"
"2301","Kolo Touré",18900000,"20092010"
"2302","Joleon Lescott",15300000,"20092010"
"2303","Micah Richards",10800000,"20092010"
"2304","Vincent Kompany",9e+06,"20092010"
"2305","Richard Dunne",8550000,"20092010"
"2306","Nedum Onuoha",4500000,"20092010"
"2307","Dedryck Boyata",0,"20092010"
"2308","Wayne Bridge",6750000,"20092010"
"2309","Javier Garrido",2700000,"20092010"
"2310","Sylv",1080000,"20092010"
"2311","Greg Cunningham",0,"20092010"
"2312","Pablo Zabaleta",7380000,"20092010"
"2313","Javan Vidal",90000,"20092010"
"2314","Kieran Trippier",0,"20092010"
"2315","Gareth Barry",16650000,"20092010"
"2316","Patrick Vieira",11700000,"20092010"
"2317","Nigel Jong",11250000,"20092010"
"2318","Michael Johnson",5400000,"20092010"
"2319","Kelvin Etuhu",675000,"20092010"
"2320","Andrew Tutte",0,"20092010"
"2321","Scott Kay",0,"20092010"
"2322","Abdisalam Ibrahim",0,"20092010"
"2323","Stephen Ireland",13500000,"20092010"
"2324","Rob",31500000,"20092010"
"2325","Martin Petrov",9e+06,"20092010"
"2326","Craig Bellamy",8100000,"20092010"
"2327","Vladimír Weiss",0,"20092010"
"2328","Shaun Wright-Phillips",11700000,"20092010"
"2329","Adam Johnson",1890000,"20092010"
"2330","Emmanuel Adebayor",22500000,"20092010"
"2331","Carlos Tévez",22500000,"20092010"
"2332","Roque Cruz",9e+06,"20092010"
"2333","Ben",6300000,"20092010"
"2334","David Ball",0,"20092010"
"2335","Alex Nimely",0,"20092010"
"2336","Manuel Almunia",7650000,"20092010"
"2337","Lukasz Fabianski",2700000,"20092010"
"2338","Vito Mannone",270000,"20092010"
"2339","Wojciech Szczesny",90000,"20092010"
"2340","James Shea",0,"20092010"
"2341","William Gallas",14400000,"20092010"
"2342","Thomas Vermaelen",5400000,"20092010"
"2343","Philippe Senderos",4500000,"20092010"
"2344","Johan Djourou",4050000,"20092010"
"2345","Sol Campbell",3960000,"20092010"
"2346","Mikaël Silvestre",2700000,"20092010"
"2347","Kyle Bartley",0,"20092010"
"2348","Thomas Cruise",0,"20092010"
"2349","Gaël Clichy",13500000,"20092010"
"2350","Kieran Gibbs",2250000,"20092010"
"2351","Armand Traoré",2250000,"20092010"
"2352","Bacary Sagna",13500000,"20092010"
"2353","Emmanuel Eboué",6300000,"20092010"
"2354","Kerrea Gilbert",270000,"20092010"
"2355","Luke Ayling",0,"20092010"
"2356","Dení",7200000,"20092010"
"2357","Alex Song",6750000,"20092010"
"2358","Craig Eastmond",0,"20092010"
"2359","Emmanuel Frimpong",0,"20092010"
"2360","Francis Coquelin",0,"20092010"
"2361","Cesc Fàbregas",3.6e+07,"20092010"
"2362","Abou Diaby",4500000,"20092010"
"2363","Aaron Ramsey",4500000,"20092010"
"2364","Jack Wilshere",2700000,"20092010"
"2365","Fran Mérida",2340000,"20092010"
"2366","Mark Randall",225000,"20092010"
"2367","Henri Lansbury",45000,"20092010"
"2368","Conor Henderson",0,"20092010"
"2369","Samir Nasri",16200000,"20092010"
"2370","Tomás Rosicky",11700000,"20092010"
"2371","Nacer Barazite",9e+05,"20092010"
"2372","Sanchez Watt",0,"20092010"
"2373","Theo Walcott",11700000,"20092010"
"2374","Carlos Vela",5400000,"20092010"
"2375","Gilles Sunu",0,"20092010"
"2376","Andrey Arshavin",23400000,"20092010"
"2377","Robin Persie",18900000,"20092010"
"2378","Edu",9900000,"20092010"
"2379","Nicklas Bendtner",6750000,"20092010"
"2380","Jay Emmanuel-Thomas",0,"20092010"
"2381","Heurelho Gomes",7650000,"20092010"
"2382","Carlo Cudicini",9e+05,"20092010"
"2383","Ben Alnwick",720000,"20092010"
"2384","Jimmy Walker",135000,"20092010"
"2385","David Button",0,"20092010"
"2386","Vedran Corluka",11700000,"20092010"
"2387","Jonathan Woodgate",9e+06,"20092010"
"2388","Ledley King",8550000,"20092010"
"2389","Michael Dawson",6300000,"20092010"
"2390","Younès Kaboul",5130000,"20092010"
"2391","Sébastien Bassong",4680000,"20092010"
"2392","Dorian Dervite",450000,"20092010"
"2393","Benoît Assou-Ekotto",4320000,"20092010"
"2394","Danny Rose",450000,"20092010"
"2395","Alan Hutton",6750000,"20092010"
"2396","Pascal Chimbonda",4500000,"20092010"
"2397","Kyle Naughton",360000,"20092010"
"2398","Kyle Walker",0,"20092010"
"2399","Ryan Fredericks",0,"20092010"
"2400","Wilson Palacios",12150000,"20092010"
"2401","Tom Huddlestone",5850000,"20092010"
