"","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTGS","ATGS","HTGC","ATGC","HTP","ATP","HTS","ATS","HTST","ATST","home_start_mv","away_start_mv","HomeTeamLP","AwayTeamLP","HomeAvgAge","AwayAvgAge","HomeAvgMV","AwayAvgMV","MW","HM1","AM1","HM2","AM2","HM3","AM3","HM4","AM4","HM5","AM5","HM10","AM10","HM20","AM20","HMH1","AMA1","Distance","HTGD","ATGD","DiffPts","DiffLP"
"3788","2010-05-03","Wigan","Hull","2","2","D","35","32","69","73",0.945945945945946,0.702702702702703,13,8.62162162162162,6.91891891891892,4.64864864864865,22201000,15885000,11,17,25.4,26,1.9,1.84,37,0,0,3,0,4,1,4,1,4,4,10,4,17,10,3,1,152,-0.918918918918919,-1.10810810810811,0.243243243243243,-6
"3789","2010-05-05","Fulham","Stoke","0","1","A","39","33","41","44",1.05405405405405,1.13513513513514,9.81081081081081,8.86486486486486,5.45945945945946,4.43243243243243,38612000,25561000,7,12,25.3,25.9,1.99,1.87,37,0,0,0,0,2,1,5,4,5,7,9,9,17,22,3,0,215,-0.0540540540540541,-0.297297297297297,-0.0810810810810811,-5
"3790","2010-05-05","ManCity","Tottenham","0","1","A","72","64","43","37",1.78378378378378,1.72972972972973,11.5405405405405,15.4324324324324,6.51351351351351,8.94594594594595,72274000,92431000,10,8,24.1,23.3,7.09,5.47,37,3,0,4,3,7,6,7,6,13,9,21,21,40,37,3,0,254,0.783783783783784,0.72972972972973,0.0540540540540541,2
"3791","2010-05-09","Arsenal","Fulham","4","0","H","79","39","41","42",1.81578947368421,1.02631578947368,14.3157894736842,9.86842105263158,8.36842105263158,5.47368421052632,52565000,23942000,4,7,21.7,25.3,5.62,1.99,38,0,0,0,0,1,0,1,2,1,5,14,6,37,17,1,0,12,1,-0.0789473684210526,0.789473684210526,-3
"3792","2010-05-09","AstonVilla","Blackburn","0","1","A","52","40","38","55",1.55263157894737,1.13157894736842,10.8684210526316,11.1842105263158,5.97368421052632,6.18421052631579,64444000,19037000,6,15,25.5,25.3,4.66,2.32,38,0,3,3,4,6,4,7,4,7,6,16,13,26,28,3,1,142,0.368421052631579,-0.394736842105263,0.421052631578947,-9
"3793","2010-05-09","Bolton","Birmingham","2","1","H","40","37","66","45",0.789473684210526,1.23684210526316,11.7368421052632,9.55263157894737,6.26315789473684,5.65789473684211,30063000,23628000,13,18,25.3,25.5,2.4,1.59,38,0,0,0,3,4,3,4,4,4,5,7,10,17,23,1,0,131,-0.684210526315789,-0.210526315789474,-0.447368421052632,-5
"3794","2010-05-09","Burnley","Tottenham","4","2","H","38","65","80","37",0.684210526315789,1.84210526315789,10.2631578947368,15.2894736842105,5.68421052631579,8.86842105263158,16156000,85501000,18,8,25,23.3,1.05,5.47,38,0,6,0,6,0,9,0,12,3,12,3,24,7,37,0,3,284,-1.10526315789474,0.736842105263158,-1.15789473684211,10
"3795","2010-05-09","Chelsea","Wigan","8","0","H","95","37","32","71",2.07894736842105,0.947368421052632,17.8947368421053,13,9.94736842105263,6.92105263157895,242100000,26651000,3,11,26.8,25.4,14.27,1.9,38,3,1,6,1,6,4,9,5,12,5,22,11,42,18,3,0,284,1.65789473684211,-0.894736842105263,1.13157894736842,-8
"3796","2010-05-09","Everton","Portsmouth","1","0","H","59","34","49","65",1.47368421052632,0.736842105263158,12.8684210526316,12,7.73684210526316,6.57894736842105,80010000,24121000,5,14,23.1,25.4,4.75,2,38,1,3,4,3,4,4,7,5,8,6,19,9,40,17,3,1,322,0.263157894736842,-0.815789473684211,0.736842105263158,-9
"3797","2010-05-09","Hull","Liverpool","0","0","D","34","61","75","35",0.710526315789474,1.63157894736842,8.55263157894737,13.1578947368421,4.60526315789474,7.39473684210526,15885000,165600000,17,2,26,24.4,1.84,10.1,38,1,0,1,3,1,6,2,7,2,8,5,17,11,35,0,3,175,-1.07894736842105,0.684210526315789,-0.921052631578947,15
"3798","2010-05-09","ManUnited","Stoke","4","0","H","82","34","28","44",2.15789473684211,1.21052631578947,15.7368421052632,8.76315789473684,8.71052631578947,4.36842105263158,165151000,25561000,1,12,25,25.9,9.9,1.87,38,3,4,6,4,9,4,9,5,10,8,22,13,45,26,3,3,53,1.42105263157895,-0.263157894736842,0.947368421052632,-11
"3799","2010-05-09","WestHam","ManCity","1","1","D","46","72","65","44",0.815789473684211,1.73684210526316,11.7105263157895,11.5,6.57894736842105,6.47368421052632,39874000,73174000,9,10,23.8,24.1,3.04,7.09,38,0,0,3,3,3,4,3,7,7,7,7,17,17,40,3,1,262,-0.5,0.736842105263158,-0.921052631578947,-1
"3800","2010-05-09","Wolves","Sunderland","2","1","H","30","47","55","54",0.763157894736842,1.13157894736842,9.55263157894737,9.81578947368421,5.23684210526316,5.55263157894737,21980000,62956000,18,16,24.1,24.5,1.45,3.12,38,0,0,1,3,1,6,3,6,3,9,11,17,16,22,1,3,263,-0.657894736842105,-0.184210526315789,-0.368421052631579,2
"3801","2010-08-14","AstonVilla","WestHam","3","0","H","0","0","0","0",0,0,0,0,0,0,78166000,45233000,6,17,25.1,25.1,4.79,3.67,1,0,1,0,1,3,4,6,4,7,4,16,8,26,17,0,0,167,0,0,0,-11
"3802","2010-08-14","Blackburn","Everton","1","0","H","0","0","0","0",0,0,0,0,0,0,29073000,107100000,10,8,25.1,23.9,2.31,5.02,1,3,3,6,4,7,7,7,7,7,10,16,19,31,42,3,1,45,0,0,0,2
"3803","2010-08-14","Bolton","Fulham","0","0","D","0","0","0","0",0,0,0,0,0,0,33528000,35777000,14,12,25.4,27.5,2.47,2.96,1,3,0,3,0,3,0,7,0,7,2,10,5,19,16,3,0,282,0,0,0,2
"3804","2010-08-14","Chelsea","WestBrom","6","0","H","0","0","0","0",0,0,0,0,0,0,246151000,18144000,1,18,24.5,24.3,12.17,2.07,1,3,0,6,0,9,0,9,0,12,0,25,0,44,0,3,1,167,0,0,0,-17
"3805","2010-08-14","Sunderland","Birmingham","2","2","D","0","0","0","0",0,0,0,0,0,0,51300000,26731000,13,9,23.7,25.8,3.17,2.72,1,0,0,0,0,3,3,6,3,6,4,14,7,22,21,0,0,273,0,0,0,4
"3806","2010-08-14","Tottenham","ManCity","0","0","D","0","0","0","0",0,0,0,0,0,0,113851000,110703000,4,5,24.7,23.4,7.01,7.65,1,0,1,6,1,6,4,9,5,12,8,21,18,36,38,3,1,254,0,0,0,-1
"3807","2010-08-14","Wigan","Blackpool","0","4","A","0","0","0","0",0,0,0,0,0,0,29707000,10985000,16,18,24,24.3,1.85,0.797,1,0,0,1,0,1,0,4,0,5,0,8,0,18,0,1,3,39,0,0,0,-2
"3808","2010-08-14","Wolves","Stoke","2","1","H","0","0","0","0",0,0,0,0,0,0,27460000,36002000,15,11,23.7,27,1.65,2.63,1,3,0,3,4,4,4,4,4,6,5,14,13,16,26,3,0,44,0,0,0,4
"3809","2010-08-15","Liverpool","Arsenal","1","1","D","0","0","0","0",0,0,0,0,0,0,173251000,79203000,7,3,23.5,23.4,7.83,8.06,1,1,3,1,3,4,3,7,4,8,4,15,14,33,40,0,0,285,0,0,0,4
"3810","2010-08-16","ManUnited","Newcastle","3","0","H","0","0","0","0",0,0,0,0,0,0,164701000,25072000,2,18,24.1,23.7,8.04,2.27,1,3,0,6,0,9,0,12,0,12,0,22,0,48,0,3,0,174,0,0,0,-16
"3811","2010-08-21","Arsenal","Blackpool","6","0","H","1","4","1","0",0.5,1.5,7,4.5,3.5,3.5,81903000,10265000,3,18,23.4,24.3,8.06,0.797,2,1,3,4,3,4,3,4,3,5,3,12,3,38,3,3,3,319,0,2,-1,-15
"3812","2010-08-21","Birmingham","Blackburn","2","1","H","2","1","2","0",0.5,1.5,6.5,3.5,3.5,1,32581000,27273000,9,10,25.8,25.1,2.72,2.31,2,1,3,1,6,1,9,4,10,4,10,7,19,19,32,3,3,146,0,0.5,-1,-1
"3813","2010-08-21","Everton","Wolves","1","1","D","0","2","1","1",0,1.5,8.5,6.5,6,3.5,91800000,25660000,8,15,23.9,23.7,5.02,1.65,2,0,3,3,6,4,6,7,7,7,7,18,14,38,19,3,0,110,-0.5,0.5,-1.5,-7
"3814","2010-08-21","Stoke","Tottenham","1","2","A","1","0","2","0",0,0.5,5,11,3,9,27903000,103501000,11,4,27,24.7,2.63,7.01,2,0,1,0,1,4,7,4,7,4,10,11,19,26,37,1,0,211,-0.5,0,-0.5,7
"3815","2010-08-21","WestBrom","Sunderland","1","0","H","0","2","6","2",0,0.5,5,3,2,1,26152000,48150000,18,13,24.3,23.7,2.07,3.17,2,0,1,0,1,0,1,0,4,0,7,0,14,0,21,0,0,270,-3,0,-0.5,5
"3816","2010-08-21","WestHam","Bolton","1","3","A","0","0","3","0",0,0.5,6,6.5,1,4.5,45453000,33528000,17,14,25.1,25.4,3.67,2.47,2,0,1,1,4,1,4,4,4,4,8,8,8,14,20,1,0,284,-1.5,0,-0.5,3
"3817","2010-08-21","Wigan","Chelsea","0","6","A","0","6","4","0",0,1.5,5.5,9,3,6.5,35327000,257851000,16,1,24,24.5,1.85,12.17,2,0,3,0,6,1,9,1,12,4,12,8,25,17,44,0,3,284,-2,3,-1.5,15
"3818","2010-08-22","Fulham","ManUnited","2","2","D","0","3","0","0",0.5,1.5,6,9,3.5,5,44326000,105753000,12,2,27.5,24.1,2.96,8.04,2,1,3,1,6,1,9,1,12,1,15,6,22,17,48,0,3,262,0,1.5,-1,10
"3819","2010-08-22","Newcastle","AstonVilla","6","0","H","0","3","3","0",0,1.5,3.5,11.5,1.5,5.5,25072000,75466000,18,6,23.7,25.1,2.27,4.79,2,0,3,0,3,0,3,0,6,0,9,0,18,0,29,0,0,275,-1.5,1.5,-1.5,12
"3820","2010-08-23","ManCity","Liverpool","3","0","H","0","1","0","1",0.5,0.5,5.5,3.5,3.5,2,93153000,182251000,5,7,23.4,23.5,7.65,7.83,2,1,1,2,2,2,2,5,5,6,8,18,16,36,34,0,1,51,0,0,0,-2
"3821","2010-08-28","Blackburn","Arsenal","1","2","A","2","7","2","1",1,1.33333333333333,4.66666666666667,13.3333333333333,1.33333333333333,7.66666666666667,26599000,119703000,10,3,25.1,23.4,2.31,8.06,3,0,3,3,4,6,7,9,7,10,7,18,12,32,37,3,1,291,0,2,-0.333333333333333,7
"3822","2010-08-28","Blackpool","Fulham","2","2","D","4","2","6","2",1,0.666666666666667,4,9.33333333333333,2.66666666666667,5,10315000,35777000,18,12,24.3,27.5,0.797,2.96,3,0,1,3,2,3,2,3,2,3,2,3,7,3,18,1,1,322,-0.666666666666667,0,0.333333333333333,6
"3823","2010-08-28","Chelsea","Stoke","2","0","H","12","2","0","4",2,0,9.33333333333333,8.33333333333333,7,5.33333333333333,246151000,32853000,1,11,24.5,27,12.17,2.63,3,3,0,6,0,9,0,12,4,15,4,27,11,47,23,3,0,215,4,-0.666666666666667,2,-10
"3824","2010-08-28","ManUnited","WestHam","3","0","H","5","1","2","6",1.33333333333333,0,10.6666666666667,9.66666666666667,5.66666666666667,4,155701000,44103000,2,17,24.1,25.1,8.04,3.67,3,1,0,4,0,7,1,10,1,13,4,23,8,45,14,3,0,264,1,-1.66666666666667,1.33333333333333,-15
"3825","2010-08-28","Tottenham","Wigan","0","1","A","2","0","1","10",1.33333333333333,0,9.66666666666667,9.33333333333333,8,6,95401000,27228000,4,16,24.7,24,7.01,1.85,3,3,0,4,0,4,0,10,1,10,1,19,5,37,17,1,0,278,0.333333333333333,-3.33333333333333,1.33333333333333,-12
"3826","2010-08-28","Wolves","Newcastle","1","1","D","3","6","2","3",1.33333333333333,1,7.33333333333333,9,3.66666666666667,5.66666666666667,27910000,25072000,15,18,23.7,23.7,1.65,2.27,3,1,3,4,3,7,3,7,3,8,3,14,3,20,3,3,0,268,0.333333333333333,1,0.333333333333333,-3
"3827","2010-08-29","AstonVilla","Everton","1","0","H","3","1","6","2",1,0.333333333333333,8.66666666666667,10.3333333333333,4,6,68177000,99900000,6,8,25.1,23.9,4.79,5.02,3,0,1,3,1,3,4,3,5,6,8,14,16,29,38,3,0,126,-1,-0.333333333333333,0.666666666666667,-2
"3828","2010-08-29","Bolton","Birmingham","2","2","D","3","4","1","3",1.33333333333333,1.33333333333333,8.33333333333333,7.66666666666667,5.66666666666667,4.66666666666667,33528000,28081000,14,9,25.4,25.8,2.47,2.72,3,3,3,4,4,7,4,7,4,7,7,11,10,22,21,1,1,131,0.666666666666667,0.333333333333333,0,5
"3829","2010-08-29","Liverpool","WestBrom","1","0","H","1","1","4","6",0.333333333333333,1,6.66666666666667,7,3.66666666666667,3,184051000,27053000,7,18,23.5,24.3,7.83,2.07,3,0,3,1,3,2,3,2,3,5,3,13,3,31,3,1,0,122,-1,-1.66666666666667,-0.666666666666667,-11
"3830","2010-08-29","Sunderland","ManCity","1","0","H","2","3","3","0",0.333333333333333,1.33333333333333,5.33333333333333,6.33333333333333,2,3.33333333333333,52200000,93153000,13,5,23.7,23.4,3.17,7.65,3,0,3,1,4,1,5,1,5,4,8,11,21,21,33,1,1,168,-0.333333333333333,1,-1,8
"3831","2010-09-11","Arsenal","Bolton","4","1","H","9","5","2","3",1.75,1.25,13.5,9,8,6.25,91354000,29073000,3,14,23.4,25.4,8.06,2.47,4,3,1,6,4,7,5,10,8,10,8,14,12,34,23,3,3,279,1.75,0.5,0.5,-11
"3832","2010-09-11","Everton","ManUnited","3","3","D","1","8","3","2",0.25,1.75,11.5,12.5,6.75,7,105750000,110701000,8,2,23.9,24.1,5.02,8.04,4,0,3,1,4,1,7,4,10,5,13,13,20,35,45,1,1,45,-0.5,1.5,-1.5,6
"3833","2010-09-11","Fulham","Wolves","2","1","H","4","4","4","3",0.75,1.25,10,6.75,5.5,3.25,39602000,28360000,12,15,27.5,23.7,2.96,1.65,4,1,1,2,2,3,5,3,8,3,8,8,12,19,21,1,1,180,0,0.25,-0.5,-3
"3834","2010-09-11","ManCity","Blackburn","1","1","D","3","3","1","4",1,0.75,7,7.25,4.25,2.75,97202000,26599000,5,10,23.4,25.1,7.65,2.31,4,0,0,3,0,4,3,5,6,5,9,18,15,33,29,3,0,33,0.5,-0.25,0.25,-5
"3835","2010-09-11","Newcastle","Blackpool","0","2","A","7","6","4","8",1,1,9.5,6.5,5.75,3.25,25072000,7955000,18,18,23.7,24.3,2.27,0.797,4,1,1,4,1,4,4,4,4,4,4,4,4,4,4,3,0,160,0.75,-0.5,0,0
"3836","2010-09-11","WestBrom","Tottenham","1","1","D","1","2","7","2",0.75,1,8.75,10.25,3.5,7.75,28672000,119700000,18,4,24.3,24.7,2.07,7.01,4,0,0,3,3,3,4,3,4,3,10,3,19,3,36,3,3,164,-1.5,0,-0.25,14
"3837","2010-09-11","WestHam","Chelsea","1","3","A","1","14","9","0",0,2.25,9,10.75,3.5,6.75,49053000,212401000,17,1,25.1,24.5,3.67,12.17,4,0,3,0,6,0,9,1,12,1,15,8,24,13,47,0,3,14,-2,3.5,-2.25,16
"3838","2010-09-11","Wigan","Sunderland","1","1","D","1","3","10","3",0.75,1,10.25,7,5.75,2.5,27228000,51300000,16,13,24,23.7,1.85,3.17,4,3,3,3,3,3,4,3,4,4,4,8,13,17,24,0,0,173,-2.25,0,-0.25,3
"3839","2010-09-12","Birmingham","Liverpool","0","0","D","6","2","5","4",1.25,1,8,7.75,4.75,4.5,28081000,161552000,9,7,25.8,23.5,2.72,7.83,4,1,3,4,3,5,4,5,5,5,5,10,16,22,33,3,0,129,0.25,-0.5,0.25,2
"3840","2010-09-13","Stoke","AstonVilla","2","1","H","2","4","6","6",0,1.5,8.5,9.5,4.75,4.5,32403000,59178000,11,6,27,25.1,2.63,4.79,4,0,3,0,3,0,6,0,6,4,6,11,16,22,31,0,0,57,-1,-0.5,-1.5,5
"3841","2010-09-18","AstonVilla","Bolton","1","1","D","5","6","8","7",1.2,1,9.6,8.6,4.8,6.2,66378000,23224000,6,14,25.1,25.4,4.79,2.47,5,0,0,3,1,3,4,6,5,6,8,13,12,30,20,3,0,127,-0.6,-0.2,0.2,-8
"3842","2010-09-18","Blackburn","Fulham","1","1","D","4","6","5","5",0.8,1.2,6.6,10.6,2.6,5.6,26599000,44551000,10,12,25.1,27.5,2.31,2.96,5,1,3,1,4,1,5,4,6,7,6,13,11,27,22,0,1,294,-0.2,0.2,-0.4,-2
"3843","2010-09-18","Everton","Newcastle","0","1","A","4","7","6","6",0.4,0.8,13.8,10.8,8.2,7.2,92700000,28762000,8,18,23.9,23.7,5.02,2.27,5,1,0,1,1,2,4,2,4,5,4,13,4,33,4,1,1,192,-0.4,0.2,-0.4,-10
"3844","2010-09-18","Stoke","WestHam","1","1","D","4","2","7","12",0.6,0,10.8,9.8,6.2,4.2,33753000,47253000,11,17,27,25.1,2.63,3.67,5,3,0,3,0,3,0,3,0,3,1,11,8,25,12,3,0,218,-0.6,-2,0.6,-6
"3845","2010-09-18","Sunderland","Arsenal","1","1","D","4","13","4","3",1,2,6.4,15.4,2.4,9.2,49950000,118353000,13,3,23.7,23.4,3.17,8.06,5,1,3,4,6,4,9,5,10,5,13,14,14,25,36,3,3,384,0,2,-1,10
"3846","2010-09-18","Tottenham","Wolves","3","1","H","3","5","3","5",1,1,11.4,6.2,8,3,89551000,25210000,4,15,24.7,23.7,7.01,1.65,5,1,0,1,1,4,2,5,5,5,8,17,11,34,20,0,0,179,0,0,0,-11
"3847","2010-09-18","WestBrom","Birmingham","3","1","H","2","6","8","5",0.8,1.2,10,9.4,4.4,4.4,28672000,33931000,18,9,24.3,25.8,2.07,2.72,5,1,1,1,2,4,5,4,6,4,6,4,11,4,23,1,1,7,-1.2,0.2,-0.4,9
"3848","2010-09-19","Chelsea","Blackpool","4","0","H","17","8","1","8",2.4,1.4,12,6.6,7.2,3.4,182251000,6560000,1,18,24.5,24.3,12.17,0.797,5,3,3,6,4,9,4,12,7,15,7,27,7,47,7,3,3,323,3.2,0,1,-17
"3849","2010-09-19","ManUnited","Liverpool","3","2","H","11","2","5","4",1.6,1,12.6,9,7.2,5.2,155701000,166503000,2,7,24.1,23.5,8.04,7.83,5,1,1,4,4,5,4,8,5,11,6,21,14,43,30,3,1,45,1.2,-0.4,0.6,-5
"3850","2010-09-19","Wigan","ManCity","0","2","A","2","4","11","2",0.8,1,11.6,9.6,5.4,6.2,25428000,112503000,16,5,24,23.4,1.85,7.65,5,1,1,4,1,4,4,4,5,4,6,9,13,18,34,1,0,31,-1.8,0.4,-0.2,11
"3851","2010-09-25","Arsenal","WestBrom","2","3","A","14","5","4","9",1.83333333333333,1.16666666666667,15.5,11,8.83333333333333,5.33333333333333,72904000,28762000,3,18,23.4,24.3,8.06,2.07,6,1,3,4,4,7,4,10,7,11,7,15,7,37,7,3,0,166,1.66666666666667,-0.666666666666667,0.666666666666667,-15
"3852","2010-09-25","Birmingham","Wigan","0","0","D","7","2","8","13",1,0.666666666666667,8.83333333333333,11.1666666666667,4.16666666666667,5,33931000,26328000,9,16,25.8,24,2.72,1.85,6,0,0,1,1,2,4,5,4,6,4,10,9,22,18,1,3,130,-0.166666666666667,-1.83333333333333,0.333333333333333,-7
"3853","2010-09-25","Blackpool","Blackburn","1","2","A","8","5","12","6",1.16666666666667,0.833333333333333,7.33333333333333,7,3.5,3,10784000,26599000,18,10,24.3,25.1,0.797,2.31,6,0,1,3,2,4,2,4,2,7,5,7,12,7,27,1,1,38,-0.666666666666667,-0.166666666666667,0.333333333333333,8
"3854","2010-09-25","Fulham","Everton","0","0","D","7","4","6","7",1.16666666666667,0.333333333333333,10.3333333333333,12.5,5.33333333333333,7.33333333333333,44551000,93601000,12,8,27.5,23.9,2.96,5.02,6,1,0,4,1,5,1,6,2,7,2,9,12,23,30,3,0,287,0.166666666666667,-0.5,0.833333333333333,4
"3855","2010-09-25","Liverpool","Sunderland","2","2","D","4","5","7","5",0.833333333333333,1,8.66666666666667,8,4.5,2.83333333333333,181802000,49500000,7,13,23.5,23.7,7.83,3.17,6,0,1,1,2,4,5,4,5,5,6,13,12,27,25,3,1,194,-0.5,0,-0.166666666666667,-6
"3856","2010-09-25","ManCity","Chelsea","1","0","H","6","21","2","1",1.33333333333333,2.5,9.83333333333333,14.5,6,8.5,102153000,225451000,5,1,23.4,24.5,7.65,12.17,6,3,3,4,6,4,9,7,12,8,15,16,27,34,47,1,3,261,0.666666666666667,3.33333333333333,-1.16666666666667,4
"3857","2010-09-25","WestHam","Tottenham","1","0","H","3","6","13","4",0.166666666666667,1.33333333333333,10.3333333333333,12.8333333333333,4.5,8.5,35104000,112950000,17,4,25.1,24.7,3.67,7.01,6,1,3,1,4,1,4,1,7,1,8,5,20,12,36,0,1,8,-1.66666666666667,0.333333333333333,-1.16666666666667,13
"3858","2010-09-26","Bolton","ManUnited","2","2","D","7","14","8","7",1,1.83333333333333,9.33333333333333,13.1666666666667,6.33333333333333,7.16666666666667,29928000,155701000,14,2,25.4,24.1,2.47,8.04,6,1,3,1,4,2,7,5,8,6,11,13,23,21,43,1,1,21,-0.166666666666667,1.16666666666667,-0.833333333333333,12
"3859","2010-09-26","Newcastle","Stoke","1","2","A","8","5","6","8",1.16666666666667,0.666666666666667,10.5,10.5,6.66666666666667,5.66666666666667,27502000,34202000,18,11,23.7,27,2.27,2.63,6,3,1,3,4,4,4,7,4,7,4,7,9,7,25,0,0,224,0.333333333333333,-0.5,0.5,7
"3860","2010-09-26","Wolves","AstonVilla","1","2","A","6","6","8","9",0.833333333333333,1.16666666666667,6,10.1666666666667,2.83333333333333,5,27460000,53778000,15,6,23.7,25.1,1.65,4.79,6,0,1,0,1,1,4,2,4,5,7,11,14,19,28,1,0,19,-0.333333333333333,-0.5,-0.333333333333333,9
"3861","2010-10-02","Birmingham","Everton","0","2","A","7","4","8","7",1,0.428571428571429,9,12.8571428571429,4.14285714285714,7.28571428571429,33931000,92701000,9,8,25.8,23.9,2.72,5.02,7,1,1,1,1,2,2,3,2,6,3,10,10,23,31,1,1,130,-0.142857142857143,-0.428571428571429,0.571428571428571,1
"3862","2010-10-02","Stoke","Blackburn","1","0","H","7","7","9","7",1,1.14285714285714,10.1428571428571,7.85714285714286,5.14285714285714,3.71428571428571,33753000,25699000,11,10,27,25.1,2.63,2.31,7,3,3,4,4,7,5,7,5,7,5,11,15,25,30,1,3,85,-0.285714285714286,0,-0.142857142857143,1
"3863","2010-10-02","Sunderland","ManUnited","0","0","D","7","16","7","9",1,1.71428571428571,8.28571428571429,13,2.57142857142857,7,47251000,101252000,13,2,23.7,24.1,3.17,8.04,7,1,1,2,4,3,5,6,8,6,9,13,24,25,41,1,1,172,0,1,-0.714285714285714,11
"3864","2010-10-02","Tottenham","AstonVilla","2","1","H","6","8","5","10",1.14285714285714,1.42857142857143,13.4285714285714,10.1428571428571,8.85714285714286,5.42857142857143,94951000,63677000,4,6,24.7,25.1,7.01,4.79,7,0,3,3,4,4,4,4,7,7,7,17,16,35,30,3,3,160,0.142857142857143,-0.285714285714286,-0.285714285714286,-2
"3865","2010-10-02","WestBrom","Bolton","1","1","D","8","9","11","10",1.42857142857143,1,10.4285714285714,10.1428571428571,5.28571428571429,6.71428571428571,31102000,33528000,18,14,24.3,25.4,2.07,2.47,7,3,1,6,2,7,2,7,3,10,6,10,14,10,21,3,1,125,-0.428571428571429,-0.142857142857143,0.428571428571429,4
"3866","2010-10-02","WestHam","Fulham","1","1","D","4","7","13","6",0.571428571428571,1.14285714285714,12,10.5714285714286,6,4.85714285714286,35104000,47030000,17,12,25.1,27.5,3.67,2.96,7,3,1,4,2,4,5,4,6,4,7,8,8,15,20,3,1,16,-1.28571428571429,0.142857142857143,-0.571428571428571,5
"3867","2010-10-02","Wigan","Wolves","2","0","H","2","7","13","10",0.714285714285714,0.714285714285714,12,7.14285714285714,5.71428571428571,4.14285714285714,27227000,27910000,16,15,24,23.7,1.85,1.65,7,1,0,1,0,2,0,5,1,5,2,9,9,18,19,0,0,112,-1.57142857142857,-0.428571428571429,0,1
"3868","2010-10-03","Chelsea","Arsenal","2","0","H","21","16","2","7",2.14285714285714,1.57142857142857,14.5714285714286,16.7142857142857,7.85714285714286,9.28571428571429,225451000,71103000,1,3,24.5,23.4,12.17,8.06,7,0,0,3,1,6,4,9,7,12,10,24,15,46,37,3,1,10,2.71428571428571,1.28571428571429,0.571428571428571,-2
"3869","2010-10-03","Liverpool","Blackpool","1","2","A","6","9","9","14",0.857142857142857,1,9.28571428571429,7.85714285714286,4.57142857142857,4.14285714285714,183152000,8404000,7,18,23.5,24.3,7.83,0.797,7,1,0,1,0,2,3,5,4,5,4,13,7,25,7,1,0,42,-0.428571428571429,-0.714285714285714,-0.142857142857143,-11
"3870","2010-10-03","ManCity","Newcastle","2","1","H","7","9","2","8",1.57142857142857,1,9.57142857142857,10.5714285714286,6,6.71428571428571,120603000,26373000,5,18,23.4,23.7,7.65,2.27,7,3,0,6,3,7,3,7,4,10,7,16,7,37,7,3,3,170,0.714285714285714,0.142857142857143,0.571428571428571,-13
"3871","2010-10-16","Arsenal","Birmingham","2","1","H","16","7","9","10",1.375,0.875,16.25,8.625,8.75,4,66604000,37801000,3,9,23.4,25.8,8.06,2.72,8,0,0,0,1,1,1,4,2,7,3,14,10,34,20,0,0,158,0.875,-0.375,0.5,-6
"3872","2010-10-16","AstonVilla","Chelsea","0","0","D","9","23","12","2",1.25,2.25,10.5,14.125,5.25,7.625,74253000,182252000,6,1,25.1,24.5,4.79,12.17,8,0,3,3,3,4,6,4,9,7,12,13,27,29,46,1,0,163,-0.375,2.625,-1,5
"3873","2010-10-16","Bolton","Stoke","2","1","H","10","8","11","9",1,1.25,10.125,11.125,6.5,5.875,33528000,33753000,14,11,25.4,27,2.47,2.63,8,1,3,2,6,3,7,3,10,4,10,11,14,22,27,1,3,70,-0.125,-0.125,-0.25,3
"3874","2010-10-16","Fulham","Tottenham","1","2","A","8","8","7","6",1.125,1.375,11.375,14.125,4.875,9,43201000,96301000,12,4,27.5,24.7,2.96,7.01,8,1,3,2,3,3,6,6,7,7,7,9,17,18,38,1,0,18,0.125,0.25,-0.25,8
"3875","2010-10-16","ManUnited","WestBrom","2","2","D","16","9","9","12",1.625,1.375,12.625,11.25,6.625,5.75,142653000,27952000,2,18,24.1,24.3,8.04,2.07,8,1,1,2,4,5,7,6,8,9,8,22,11,41,11,3,3,108,0.875,-0.375,0.25,-16
"3876","2010-10-16","Newcastle","Wigan","2","2","D","10","4","10","13",0.875,1,10.25,13.5,6.375,7.125,17554000,26102000,18,16,23.7,24,2.27,1.85,8,0,3,0,4,3,4,3,5,4,8,7,9,7,20,0,1,173,0,-1.125,-0.125,2
