"","season","stats_date","team","name","fifa_score"
"11103","20182019","17794","Fulham","Fabricio","80"
"11104","20182019","17794","Fulham","Timothy Fosu-MensahL","74"
"11105","20182019","17794","Fulham","Calum ChambersL","74"
"11106","20182019","17794","Fulham","Alfie Mawson","75"
"11107","20182019","17794","Fulham","Joe Bryan","75"
"11108","20182019","17794","Fulham","Kevin McDonald","75"
"11109","20182019","17794","Fulham","Tom Cairney","79"
"11110","20182019","17794","Fulham","Jean Michael Seri","82"
"11111","20182019","17794","Fulham","Andre SchurrleL","78"
"11112","20182019","17794","Fulham","Aleksandar Mitrovic","76"
"11113","20182019","17794","Fulham","Ryan Sessegnon","75"
"11114","20182019","17794","Fulham","Sergio RicoL","80"
"11115","20182019","17794","Fulham","Luciano ViettoL","76"
"11116","20182019","17794","Fulham","Stefan Johansen","75"
"11117","20182019","17794","Fulham","Andre Franck Zambo Anguissa","75"
"11118","20182019","17794","Fulham","Maxime Le Marchand","75"
"11119","20182019","17794","Fulham","Denis Odoi","69"
"11120","20182019","17794","Fulham","Marcus Bettinelli","73"
"11121","20182019","17794","Fulham","Cyrus Christie","72"
"11122","20182019","17794","Fulham","Neeskens Kebano","72"
"11123","20182019","17794","Fulham","Tim Ream","73"
"11124","20182019","17794","Fulham","Floyd Ayite","70"
"11125","20182019","17794","Fulham","Aboubakar Kamara","71"
"11126","20182019","17794","Fulham","Ibrahima Cisse","68"
"11127","20182019","17794","Fulham","Luca de la Torre","63"
"11128","20182019","17794","Fulham","Luca Ashby-Hammond","56"
"11129","20182019","17794","Fulham","Steven Sessegnon","57"
"11130","20182019","17794","Fulham","Timmy Abraham","58"
"11131","20182019","17794","Fulham","Matt O'Riley","55"
"11132","20182019","17794","Fulham","Cameron Thompson","57"
"11133","20182019","17794","Fulham","Moritz Jenz","54"
"11134","20182019","17794","Fulham","Tyrese Francois","56"
"11135","20182019","17794","Fulham","Aron Davies","59"
"11136","20182019","17794","Newcastle","Martin Dubravka","77"
"11137","20182019","17794","Newcastle","DeAndre Yedlin","76"
"11138","20182019","17794","Newcastle","Jamaal Lascelles","78"
"11139","20182019","17794","Newcastle","Federico Fernandez","76"
"11140","20182019","17794","Newcastle","Paul Dummett","74"
"11141","20182019","17794","Newcastle","Matt Ritchie","77"
"11142","20182019","17794","Newcastle","Mohamed Diame","75"
"11143","20182019","17794","Newcastle","Jonjo Shelvey","78"
"11144","20182019","17794","Newcastle","KenedyL","76"
"11145","20182019","17794","Newcastle","Ayoze Perez","76"
"11146","20182019","17794","Newcastle","Salomon RondonL","77"
"11147","20182019","17794","Newcastle","Yoshinori Muto","76"
"11148","20182019","17794","Newcastle","Florian Lejeune","78"
"11149","20182019","17794","Newcastle","Ciaran Clark","76"
"11150","20182019","17794","Newcastle","Manquillo","74"
"11151","20182019","17794","Newcastle","Karl Darlow","73"
"11152","20182019","17794","Newcastle","Joselu","74"
"11153","20182019","17794","Newcastle","Christian Atsu","75"
"11154","20182019","17794","Newcastle","Ki Sung Yueng","76"
"11155","20182019","17794","Newcastle","Fabian Schar","75"
"11156","20182019","17794","Newcastle","Jacob Murphy","72"
"11157","20182019","17794","Newcastle","Isaac Hayden","72"
"11158","20182019","17794","Newcastle","Jamie Sterry","61"
"11159","20182019","17794","Newcastle","Rob Elliot","72"
"11160","20182019","17794","Newcastle","Callum Roberts","61"
"11161","20182019","17794","Newcastle","Sean Longstaff","64"
"11162","20182019","17794","Newcastle","Freddie Woodman","64"
"11163","20182019","17794","Newcastle","Achraf Lazaar","67"
"11164","20182019","17794","Newcastle","Victor Fernandez","63"
"11165","20182019","17794","Newcastle","Stefan O'Connor","56"
"11166","20182019","17794","Newcastle","Yannick Toure","58"
"11167","20182019","17794","Newcastle","Elias Sorensen","58"
"11168","20182019","17794","Newcastle","Owen Bailey","57"
"11169","20182019","17794","Brighton","Mathew Ryan","79"
"11170","20182019","17794","Brighton","Montoya","76"
"11171","20182019","17794","Brighton","Shane Duffy","77"
"11172","20182019","17794","Brighton","Lewis Dunk","77"
"11173","20182019","17794","Brighton","Gaetan Bong","74"
"11174","20182019","17794","Brighton","Anthony Knockaert","75"
"11175","20182019","17794","Brighton","Dale Stephens","76"
"11176","20182019","17794","Brighton","Davy Propper","77"
"11177","20182019","17794","Brighton","Solly March","73"
"11178","20182019","17794","Brighton","Pascal Gro?","77"
"11179","20182019","17794","Brighton","Glenn Murray","76"
"11180","20182019","17794","Brighton","Jose Izquierdo","77"
"11181","20182019","17794","Brighton","Yves Bissouma","72"
"11182","20182019","17794","Brighton","Leon Balogun","75"
"11183","20182019","17794","Brighton","Bruno Saltor","74"
"11184","20182019","17794","Brighton","David Button","68"
"11185","20182019","17794","Brighton","Florin Andone","77"
"11186","20182019","17794","Brighton","Jurgen Locadia","75"
"11187","20182019","17794","Brighton","Beram Kayal","72"
"11188","20182019","17794","Brighton","Bernardo","75"
"11189","20182019","17794","Brighton","Alireza Jahanbakhsh","78"
"11190","20182019","17794","Brighton","Markus Suttner","73"
"11191","20182019","17794","Brighton","Ezequiel Schelotto","74"
"11192","20182019","17794","Brighton","Jason Steele","67"
"11193","20182019","17794","Brighton","Mathias Normann","69"
"11194","20182019","17794","Brighton","Soufyan Ahannach","67"
"11195","20182019","17794","Brighton","Anders Dreyer","66"
"11196","20182019","17794","Brighton","Viktor Gyokeres","62"
"11197","20182019","17794","Brighton","Ben White","61"
"11198","20182019","17794","Brighton","Aaron Connolly","62"
"11199","20182019","17794","Brighton","Ben Barclay","58"
"11200","20182019","17794","Brighton","James Tilley","58"
"11201","20182019","17794","Brighton","Josh Kerr","54"
"11202","20182019","17794","Huddersfield","Jonas Lossl","75"
"11203","20182019","17794","Huddersfield","Florent Hadergjonaj","74"
"11204","20182019","17794","Huddersfield","Mathias Jorgensen","77"
"11205","20182019","17794","Huddersfield","Christopher Schindler","78"
"11206","20182019","17794","Huddersfield","Terence Kongolo","76"
"11207","20182019","17794","Huddersfield","Jonathan Hogg","76"
"11208","20182019","17794","Huddersfield","Aaron Mooy","79"
"11209","20182019","17794","Huddersfield","Adama Diakhaby","75"
"11210","20182019","17794","Huddersfield","Rajiv van La Parra","72"
"11211","20182019","17794","Huddersfield","Alex Pritchard","74"
"11212","20182019","17794","Huddersfield","Steve Mounie","76"
"11213","20182019","17794","Huddersfield","Laurent Depoitre","75"
"11214","20182019","17794","Huddersfield","Erik Durm","75"
"11215","20182019","17794","Huddersfield","Chris Lowe","73"
"11216","20182019","17794","Huddersfield","Tommy Smith","73"
"11217","20182019","17794","Huddersfield","Ryan Schofield","56"
"11218","20182019","17794","Huddersfield","Isaac MbenzaL","72"
"11219","20182019","17794","Huddersfield","Juninho Bacuna","70"
"11220","20182019","17794","Huddersfield","Elias Kachunga","71"
"11221","20182019","17794","Huddersfield","Philip Billing","69"
"11222","20182019","17794","Huddersfield","Danny Williams","71"
"11223","20182019","17794","Huddersfield","Abdelhamid Sabiri","64"
"11224","20182019","17794","Huddersfield","Collin Quaner","69"
"11225","20182019","17794","Huddersfield","Ramadan Sobhi","75"
"11226","20182019","17794","Huddersfield","Jon Gorenc Stankovic","62"
"11227","20182019","17794","Huddersfield","Ben Hamer","68"
"11228","20182019","17794","Huddersfield","Rarmani Edmonds-Green","55"
"11229","20182019","17794","Huddersfield","Matty Daly","59"
"11230","20182019","17794","Huddersfield","Scott High","58"
"11231","20182019","17794","Huddersfield","Demeaco Duhaney","61"
"11232","20182019","17794","Huddersfield","Micah Obiero","58"
"11233","20182019","17794","Huddersfield","Jake Barrett","57"
"11234","20182019","17794","Huddersfield","Harry Spratt","57"
"11235","20182019","17794","Cardiff","Neil Etheridge","73"
"11236","20182019","17794","Cardiff","Bruno Ecuele Manga","74"
"11237","20182019","17794","Cardiff","Sean Morrison","74"
"11238","20182019","17794","Cardiff","Souleymane Bamba","75"
"11239","20182019","17794","Cardiff","Joe Bennett","71"
"11240","20182019","17794","Cardiff","Joe Ralls","74"
"11241","20182019","17794","Cardiff","Callum Paterson","71"
"11242","20182019","17794","Cardiff","Harry ArterL","76"
"11243","20182019","17794","Cardiff","Nathaniel Mendez-Laing","71"
"11244","20182019","17794","Cardiff","Bobby Reid","74"
"11245","20182019","17794","Cardiff","Junior Hoilett","74"
"11246","20182019","17794","Cardiff","Matthew Connolly","67"
"11247","20182019","17794","Cardiff","Greg Cunningham","74"
"11248","20182019","17794","Cardiff","Kenneth Zohore","72"
"11249","20182019","17794","Cardiff","Danny Ward","69"
"11250","20182019","17794","Cardiff","Josh Murphy","69"
"11251","20182019","17794","Cardiff","Aron Gunnarsson","73"
"11252","20182019","17794","Cardiff","Alex Smithies","73"
"11253","20182019","17794","Cardiff","Lee Peltier","69"
"11254","20182019","17794","Cardiff","Loic Damour","69"
"11255","20182019","17794","Cardiff","CamarasaL","76"
"11256","20182019","17794","Cardiff","Gary Madine","69"
"11257","20182019","17794","Cardiff","Ashley Richards","69"
"11258","20182019","17794","Cardiff","Brian Murphy","64"
"11259","20182019","17794","Cardiff","Kadeem Harris","65"
"11260","20182019","17794","Cardiff","Ibrahim Meite","58"
"11261","20182019","17794","Cardiff","Cameron Coxe","53"
"11262","20182019","17794","Cardiff","Jamie Veale","54"
"11263","20182019","17794","Cardiff","Jack McKay","57"
"11264","20182019","17794","Cardiff","Anthony Pilkington","68"
"11265","20182019","17794","Cardiff","Lee Tomlin","70"
"11266","20182019","17794","Cardiff","Tyrone Duffus","56"
"11267","20182019","17794","Cardiff","Ciaron Brown","52"
"9948","20172018","17567","Man United","De Gea","91"
"9949","20172018","17567","Man United","Antonio Valencia","83"
"9950","20172018","17567","Man United","Chris Smalling","81"
"9951","20172018","17567","Man United","Phil Jones","81"
"9952","20172018","17567","Man United","Ashley Young","77"
"9953","20172018","17567","Man United","Paul Pogba","88"
"9954","20172018","17567","Man United","Nemanja Matic","84"
"9955","20172018","17567","Man United","Juan Mata","83"
"9956","20172018","17567","Man United","Alexis Sanchez","88"
"9957","20172018","17567","Man United","Jesse Lingard","80"
"9958","20172018","17567","Man United","Romelu Lukaku","86"
"9959","20172018","17567","Man United","Ander Herrera","83"
"9960","20172018","17567","Man United","Marcus Rashford","81"
"9961","20172018","17567","Man United","Marcos Rojo","81"
"9962","20172018","17567","Man United","Luke Shaw","78"
"9963","20172018","17567","Man United","Sergio Romero","80"
"9964","20172018","17567","Man United","Zlatan Ibrahimovic","87"
"9965","20172018","17567","Man United","Anthony Martial","83"
"9966","20172018","17567","Man United","Eric Bailly","84"
"9967","20172018","17567","Man United","Daley Blind","80"
"9968","20172018","17567","Man United","Marouane Fellaini","79"
"9969","20172018","17567","Man United","Matteo Darmian","79"
"9970","20172018","17567","Man United","Victor Lindelof","78"
"9971","20172018","17567","Man United","Michael Carrick","79"
"9972","20172018","17567","Man United","Joel Pereira","71"
"9973","20172018","17567","Man United","Scott McTominay","65"
"9974","20172018","17567","Man United","Angel Gomes","64"
"9975","20172018","17567","Man United","Zachary Dearnley","62"
"9976","20172018","17567","Man United","Joe Riley","66"
"9977","20172018","17567","Man United","Tahith Chong","64"
"9978","20172018","17567","Man United","Ro-Shaun Williams","62"
"9979","20172018","17567","Man United","Cameron Borthwick-Jackson","69"
"9980","20172018","17567","Man United","Callum Gribbin","63"
"9981","20172018","17567","Man City","Ederson","84"
"9982","20172018","17567","Man City","Kyle Walker","84"
"9983","20172018","17567","Man City","John Stones","80"
"9984","20172018","17567","Man City","Nicolas Otamendi","85"
"9985","20172018","17567","Man City","Fabian Delph","78"
"9986","20172018","17567","Man City","Fernandinho","85"
"9987","20172018","17567","Man City","Kevin De Bruyne","91"
"9988","20172018","17567","Man City","David Silva","89"
"9989","20172018","17567","Man City","Bernardo Silva","84"
"9990","20172018","17567","Man City","Sergio Aguero","89"
"9991","20172018","17567","Man City","Raheem Sterling","84"
"9992","20172018","17567","Man City","Benjamin Mendy","78"
"9993","20172018","17567","Man City","Yaya Toure","82"
"9994","20172018","17567","Man City","Leroy Sane","84"
"9995","20172018","17567","Man City","Ilkay Gundogan","85"
"9996","20172018","17567","Man City","Oleksandr Zinchenko","72"
"9997","20172018","17567","Man City","Aymeric Laporte","83"
"9998","20172018","17567","Man City","Claudio Bravo","80"
"9999","20172018","17567","Man City","Danilo","78"
"10000","20172018","17567","Man City","Vincent Kompany","85"
"10001","20172018","17567","Man City","Gabriel Jesus","83"
"10002","20172018","17567","Man City","Phil Foden","68"
"10003","20172018","17567","Man City","Brahim Diaz","67"
"10004","20172018","17567","Man City","Tosin Adarabioyo","64"
"10005","20172018","17567","Man City","Arijanet Muric","63"
"10006","20172018","17567","Man City","Dumeaco Duhaney","60"
"10007","20172018","17567","Man City","Lukas Nmecha","60"
"10008","20172018","17567","Man City","Cameron Humphreys-Grant","62"
"10009","20172018","17567","Man City","Joel Latibeaudiere","57"
"10010","20172018","17567","Man City","Daniel Grimshaw","54"
"10011","20172018","17567","Man City","Tom Dele-Bashiru","56"
"10012","20172018","17567","Man City","Javairo Dilrosun","61"
"10013","20172018","17567","Man City","Sadou Diallo","56"
"10014","20172018","17567","Chelsea","Thibaut Courtois","89"
"10015","20172018","17567","Chelsea","Victor Moses","80"
"10016","20172018","17567","Chelsea","Azpilicueta","86"
"10017","20172018","17567","Chelsea","Andreas Christensen","82"
"10018","20172018","17567","Chelsea","Gary Cahill","83"
"10019","20172018","17567","Chelsea","Marcos Alonso","82"
"10020","20172018","17567","Chelsea","Cesc Fabregas","85"
"10021","20172018","17567","Chelsea","N'Golo Kante","88"
"10022","20172018","17567","Chelsea","Tiemoue Bakayoko","81"
"10023","20172018","17567","Chelsea","Morata","85"
"10024","20172018","17567","Chelsea","Eden Hazard","91"
"10025","20172018","17567","Chelsea","Pedro","84"
"10026","20172018","17567","Chelsea","Willian","83"
"10027","20172018","17567","Chelsea","Olivier Giroud","82"
"10028","20172018","17567","Chelsea","Antonio Rudiger","82"
"10029","20172018","17567","Chelsea","Willy Caballero","79"
"10030","20172018","17567","Chelsea","Danny Drinkwater","80"
"10031","20172018","17567","Chelsea","Davide Zappacosta","79"
"10032","20172018","17567","Chelsea","David Luiz","85"
"10033","20172018","17567","Chelsea","Ross Barkley","81"
"10034","20172018","17567","Chelsea","Emerson","76"
"10035","20172018","17567","Chelsea","Ethan Ampadu","59"
"10036","20172018","17567","Chelsea","Eduardo","74"
"10037","20172018","17567","Chelsea","Dujon Sterling","62"
"10038","20172018","17567","Chelsea","Callum Hudson-Odoi","63"
"10039","20172018","17567","Chelsea","Kyle Scott","60"
"10040","20172018","17567","Chelsea","Trevoh Chalobah","60"
"10041","20172018","17567","Chelsea","Jacob Maddox","59"
