"","name","MV","season"
"7091","Kyle NaughtonK. Naughton","£5.40m  ","20152016"
"7092","Ángel RangelÁ. Rangel","£1.80m  ","20152016"
"7093","Daniel AlfeiD. Alfei","- ","20152016"
"7094","Connor RobertsC. Roberts"," ","20152016"
"7095","Liam ShephardL. Shephard"," ","20152016"
"7096","Sung-Yong KiS. Ki","£7.20m  ","20152016"
"7097","Jack CorkJack Cork","£3.60m  ","20152016"
"7098","Jonjo ShelveyJ. Shelvey","£9.90m  ","20152016"
"7099","Leroy FerLeroy Fer","£7.65m  ","20152016"
"7100","Matt GrimesM. Grimes","£1.80m  ","20152016"
"7101","Leon BrittonL. Britton","£1.35m  ","20152016"
"7102","Jay FultonJ. Fulton","£180k  ","20152016"
"7103","Gylfi SigurdssonG. Sigurdsson","£9.90m  ","20152016"
"7104","André AyewA. Ayew","£11.70m  ","20152016"
"7105","Jefferson MonteroJ. Montero","£4.50m  ","20152016"
"7106","Wayne RoutledgeW. Routledge","£2.70m  ","20152016"
"7107","Daniel JamesD. James"," ","20152016"
"7108","Kenji GorréK. Gorré"," ","20152016"
"7109","Nathan DyerN. Dyer","£4.05m  ","20152016"
"7110","Modou BarrowM. Barrow","£900k  ","20152016"
"7111","Bafétimbi GomisB. Gomis","£7.20m  ","20152016"
"7112","ÉderÉder","£5.40m  ","20152016"
"7113","Alberto PaloschiA. Paloschi","£5.40m  ","20152016"
"7114","Marvin EmnesM. Emnes","£1.35m  ","20152016"
"7115","Costel PantilimonC. Pantilimon","£4.50m  ","20152016"
"7116","Vito MannoneV. Mannone","£2.70m  ","20152016"
"7117","Jordan PickfordJ. Pickford","£225k  ","20152016"
"7118","Steve HarperS. Harper","£225k  ","20152016"
"7119","Max StryjekM. Stryjek"," ","20152016"
"7120","Younès KaboulY. Kaboul","£4.95m  ","20152016"
"7121","Lamine KonéL. Koné","£2.25m  ","20152016"
"7122","Valentin RobergeV. Roberge","£1.35m  ","20152016"
"7123","Sebastián CoatesS. Coates","£1.35m  ","20152016"
"7124","John O'SheaJ. O'Shea","£900k  ","20152016"
"7125","Wes BrownWes Brown","£450k  ","20152016"
"7126","Tom BeadlingT. Beadling"," ","20152016"
"7127","Patrick van AanholtP. van Aanholt","£2.70m  ","20152016"
"7128","Tommy RobsonT. Robson"," ","20152016"
"7129","Adam MatthewsA. Matthews","£1.80m  ","20152016"
"7130","Charalampos MavriasC. Mavrias","£1.35m  ","20152016"
"7131","DeAndre YedlinD. Yedlin","£1.35m  ","20152016"
"7132","Billy JonesB. Jones","£1.35m  ","20152016"
"7133","Josh RobsonJ. Robson"," ","20152016"
"7134","Jack RodwellJ. Rodwell","£9.00m  ","20152016"
"7135","Yann M'VilaY. M'Vila","£6.30m  ","20152016"
"7136","Lee CattermoleL. Cattermole","£3.15m  ","20152016"
"7137","Liam BridcuttL. Bridcutt","£2.70m  ","20152016"
"7138","Jan KirchhoffJ. Kirchhoff","£2.70m  ","20152016"
"7139","Sebastian LarssonS. Larsson","£3.60m  ","20152016"
"7140","Wahbi KhazriW. Khazri","£6.30m  ","20152016"
"7141","Jordi GómezJ. Gómez","£2.70m  ","20152016"
"7142","George HoneymanG. Honeyman"," ","20152016"
"7143","Lynden GoochL. Gooch"," ","20152016"
"7144","Fabio BoriniF. Borini","£6.30m  ","20152016"
"7145","Emanuele GiaccheriniE. Giaccherini","£4.50m  ","20152016"
"7146","Rees GreenwoodR. Greenwood"," ","20152016"
"7147","Jeremain LensJ. Lens","£10.80m  ","20152016"
"7148","Adam JohnsonA. Johnson","£6.75m  ","20152016"
"7149","Will BuckleyW. Buckley","£2.70m  ","20152016"
"7150","Duncan WatmoreD. Watmore","£225k  ","20152016"
"7151","Dame N'DoyeD. N'Doye","£6.30m  ","20152016"
"7152","Jermain DefoeJ. Defoe","£5.40m  ","20152016"
"7153","Steven FletcherS. Fletcher","£4.05m  ","20152016"
"7154","Ola ToivonenO. Toivonen","£3.60m  ","20152016"
"7155","Danny GrahamD. Graham","£900k  ","20152016"
"7156","Mikael MandronM. Mandron"," ","20152016"
"7157","Jack ButlandJ. Butland","£3.15m  ","20152016"
"7158","Shay GivenS. Given","£675k  ","20152016"
"7159","Jakob HaugaardJ. Haugaard","£450k  ","20152016"
"7160","Daniel BachmannD. Bachmann"," ","20152016"
"7161","Ryan ShawcrossR. Shawcross","£8.10m  ","20152016"
"7162","Marc WilsonM. Wilson","£4.05m  ","20152016"
"7163","Philipp WollscheidP. Wollscheid","£3.60m  ","20152016"
"7164","Marc MuniesaM. Muniesa","£2.70m  ","20152016"
"7165","Dionatan TeixeiraDionatan Teixeira","£450k  ","20152016"
"7166","Erik PietersE. Pieters","£2.70m  ","20152016"
"7167","Glen JohnsonG. Johnson","£6.30m  ","20152016"
"7168","Phil BardsleyP. Bardsley","£2.25m  ","20152016"
"7169","Giannelli ImbulaG. Imbula","£10.80m  ","20152016"
"7170","Geoff CameronG. Cameron","£3.15m  ","20152016"
"7171","Glenn WhelanG. Whelan","£1.80m  ","20152016"
"7172","Marco van GinkelM. van Ginkel","£6.75m  ","20152016"
"7173","Charlie AdamC. Adam","£3.60m  ","20152016"
"7174","Steve SidwellS. Sidwell","£1.80m  ","20152016"
"7175","Ibrahim AfellayI. Afellay","£3.60m  ","20152016"
"7176","Stephen IrelandS. Ireland","£1.80m  ","20152016"
"7177","Oliver ShentonO. Shenton"," ","20152016"
"7178","Marko ArnautovicM. Arnautovic","£4.50m  ","20152016"
"7179","Mohamed CholayM. Cholay"," ","20152016"
"7180","Xherdan ShaqiriX. Shaqiri","£16.20m  ","20152016"
"7181","Jonathan WaltersJ. Walters","£3.15m  ","20152016"
"7182","Peter OdemwingieP. Odemwingie","£1.35m  ","20152016"
"7183","Bojan KrkicB. Krkic","£6.30m  ","20152016"
"7184","Mame DioufM. Diouf","£8.10m  ","20152016"
"7185","JoseluJoselu","£5.40m  ","20152016"
"7186","Peter CrouchP. Crouch","£1.80m  ","20152016"
"7187","George WaringG. Waring"," ","20152016"
"7188","Alex McCarthyA. McCarthy","£2.25m  ","20152016"
"7189","Wayne HennesseyW. Hennessey","£1.80m  ","20152016"
"7190","Julián SperoniJ. Speroni","£450k  ","20152016"
"7191","Scott DannS. Dann","£2.70m  ","20152016"
"7192","Adrian MariappaA. Mariappa","£1.80m  ","20152016"
"7193","Brede HangelandB. Hangeland","£900k  ","20152016"
"7194","Damien DelaneyD. Delaney","£900k  ","20152016"
"7195","Patrick McCarthyP. McCarthy","£450k  ","20152016"
"7196","Luke CrollL. Croll"," ","20152016"
"7197","Pape SouaréP. Souaré","£4.50m  ","20152016"
"7198","Zeki FryersZ. Fryers","£3.15m  ","20152016"
"7199","Jerome Binnom-WilliamsJ. Binnom-Williams"," ","20152016"
"7200","Joel WardJoel Ward","£3.60m  ","20152016"
"7201","Martin KellyM. Kelly","£3.60m  ","20152016"
"7202","Luke DreherL. Dreher"," ","20152016"
"7203","Mile JedinakM. Jedinak","£5.40m  ","20152016"
"7204","Connor DymondC. Dymond"," ","20152016"
"7205","Hiram BoatengH. Boateng"," ","20152016"
"7206","Yohan CabayeY. Cabaye","£14.40m  ","20152016"
"7207","James McArthurJ. McArthur","£6.30m  ","20152016"
"7208","Jordon MutchJ. Mutch","£5.40m  ","20152016"
"7209","Joe LedleyJ. Ledley","£4.50m  ","20152016"
"7210","Jake GrayJake Gray"," ","20152016"
"7211","Jason PuncheonJ. Puncheon","£4.50m  ","20152016"
"7212","Jonathan WilliamsJ. Williams","£900k  ","20152016"
"7213","Yannick BolasieY. Bolasie","£5.40m  ","20152016"
"7214","Bakary SakoB. Sako","£3.60m  ","20152016"
"7215","Sullay KaikaiS. Kaikai"," ","20152016"
"7216","Wilfried ZahaW. Zaha","£5.40m  ","20152016"
"7217","Chung-Yong LeeC. Lee","£2.70m  ","20152016"
"7218","Emmanuel AdebayorE. Adebayor","£6.30m  ","20152016"
"7219","Connor WickhamC. Wickham","£4.50m  ","20152016"
"7220","Dwight GayleD. Gayle","£3.60m  ","20152016"
"7221","Fraizer CampbellF. Campbell","£3.15m  ","20152016"
"7222","Glenn MurrayG. Murray","£2.25m  ","20152016"
"7223","Patrick BamfordP. Bamford","£2.25m  ","20152016"
"7224","Marouane ChamakhM. Chamakh","£2.25m  ","20152016"
"7225","Kwesi AppiahK. Appiah"," ","20152016"
"7226","Ben FosterB. Foster","£3.60m  ","20152016"
"7227","Anders LindegaardA. Lindegaard","£1.35m  ","20152016"
"7228","Boaz MyhillB. Myhill","£900k  ","20152016"
"7229","Alex PalmerA. Palmer"," ","20152016"
"7230","Jack RoseJack Rose"," ","20152016"
"7231","Jonny EvansJ. Evans","£7.20m  ","20152016"
"7232","Joleon LescottJ. Lescott","£3.60m  ","20152016"
"7233","Jonas OlssonJ. Olsson","£2.25m  ","20152016"
"7234","James ChesterJ. Chester","£1.80m  ","20152016"
"7235","Gareth McAuleyG. McAuley","£450k  ","20152016"
"7236","Shaun DonnellanS. Donnellan"," ","20152016"
"7237","Sébastien PocognoliS. Pocognoli","£1.80m  ","20152016"
"7238","Cristian GamboaC. Gamboa","£1.80m  ","20152016"
"7239","Craig DawsonC. Dawson","£1.80m  ","20152016"
"7240","SandroSandro","£8.10m  ","20152016"
"7241","Claudio YacobC. Yacob","£3.60m  ","20152016"
"7242","James MorrisonJ. Morrison","£4.50m  ","20152016"
"7243","Craig GardnerC. Gardner","£2.70m  ","20152016"
"7244","Darren FletcherD. Fletcher","£1.80m  ","20152016"
"7245","Sam FieldSam Field"," ","20152016"
"7246","Chris BruntC. Brunt","£3.60m  ","20152016"
"7247","Kyle EdwardsK. Edwards"," ","20152016"
"7248","Stéphane SessègnonS. Sessègnon","£4.50m  ","20152016"
"7249","Alex PritchardA. Pritchard","£900k  ","20152016"
"7250","Joe WardJoe Ward"," ","20152016"
"7251","James McCleanJ. McClean","£2.70m  ","20152016"
"7252","Callum McManamanC. McManaman","£4.50m  ","20152016"
"7253","Jonathan LekoJ. Leko"," ","20152016"
"7254","Serge GnabryS. Gnabry","£3.60m  ","20152016"
"7255","José Salomón RondónJ. Rondón","£13.50m  ","20152016"
"7256","Saido BerahinoS. Berahino","£10.80m  ","20152016"
"7257","Brown IdeyeB. Ideye","£7.20m  ","20152016"
"7258","Rickie LambertR. Lambert","£3.60m  ","20152016"
"7259","Victor AnichebeV. Anichebe","£3.15m  ","20152016"
"7260","Tyler RobertsT. Roberts"," ","20152016"
"7261","Brad GuzanB. Guzan","£4.50m  ","20152016"
"7262","Jed SteerJed Steer","£675k  ","20152016"
"7263","Mark BunnMark Bunn","£675k  ","20152016"
"7264","Benjamin SiegristB. Siegrist","£225k  ","20152016"
"7265","Bradley WatkinsB. Watkins"," ","20152016"
"7266","Micah RichardsM. Richards","£6.75m  ","20152016"
"7267","Jores OkoreJ. Okore","£4.95m  ","20152016"
"7268","Tiago IloriT. Ilori","£3.60m  ","20152016"
"7269","Joleon LescottJ. Lescott","£3.60m  ","20152016"
"7270","Ciaran ClarkC. Clark","£2.70m  ","20152016"
"7271","Nathan BakerN. Baker","£2.25m  ","20152016"
"7272","José CrespoJ. Crespo","£720k  ","20152016"
"7273","Kevin TonerK. Toner"," ","20152016"
"7274","Easah SulimanE. Suliman"," ","20152016"
"7275","Niall MasonN. Mason"," ","20152016"
"7276","Aly CissokhoA. Cissokho","£4.05m  ","20152016"
"7277","Jordan AmaviJ. Amavi","£3.60m  ","20152016"
"7278","Kieran RichardsonK. Richardson","£1.80m  ","20152016"
"7279","Joe BennettJ. Bennett","£1.35m  ","20152016"
"7280","Alan HuttonA. Hutton","£1.80m  ","20152016"
"7281","Janoi DonacienJ. Donacien"," ","20152016"
"7282","Carlos SánchezC. Sánchez","£5.40m  ","20152016"
"7283","Ashley WestwoodA. Westwood","£3.60m  ","20152016"
"7284","Jordan LydenJ. Lyden"," ","20152016"
"7285","Jordan VeretoutJ. Veretout","£7.20m  ","20152016"
"7286","Idrissa GueyeI. Gueye","£6.75m  ","20152016"
"7287","Gary GardnerG. Gardner","£900k  ","20152016"
"7288","Leandro BacunaL. Bacuna","£2.25m  ","20152016"
"7289","Scott SinclairS. Sinclair","£2.70m  ","20152016"
"7290","Joe ColeJoe Cole","£900k  ","20152016"
"7291","Jack GrealishJ. Grealish","£900k  ","20152016"
"7292","Callum RobinsonC. Robinson","£225k  ","20152016"
"7293","André GreenA. Green"," ","20152016"
"7294","Adama TraoréA. Traoré","£4.50m  ","20152016"
"7295","Carles GilC. Gil","£4.50m  ","20152016"
"7296","Charles N'ZogbiaC. N'Zogbia","£2.25m  ","20152016"
"7297","Corey TaylorC. Taylor"," ","20152016"
"7298","Jerell SellarsJ. Sellars"," ","20152016"
"7299","Jordan AyewJ. Ayew","£5.40m  ","20152016"
"7300","Gabriel AgbonlahorG. Agbonlahor","£3.60m  ","20152016"
"7301","Libor KozákL. Kozák","£3.60m  ","20152016"
"7302","Rudy GestedeR. Gestede","£3.15m  ","20152016"
"7303","Rushian Hepburn-MurphyR. Hepburn-Murphy"," ","20152016"
"7304","Keinan DavisK. Davis"," ","20152016"
"7305","Costel PantilimonC. Pantilimon","£4.50m  ","20152016"
"7306","Giedrius ArlauskisG. Arlauskis","£2.25m  ","20152016"
"7307","Heurelho GomesH. Gomes","£675k  ","20152016"
"7308","Rene GilmartinR. Gilmartin","£180k  ","20152016"
"7309","Luke SimpsonL. Simpson"," ","20152016"
"7310","Miguel BritosM. Britos","£3.33m  ","20152016"
"7311","Sebastian PrödlS. Prödl","£2.70m  ","20152016"
"7312","Essaïd BelkalemE. Belkalem","£1.80m  ","20152016"
"7313","Gabriele AngellaG. Angella","£1.35m  ","20152016"
"7314","Nathan AkéN. Aké","£1.35m  ","20152016"
"7315","Joel EkstrandJ. Ekstrand","£1.35m  ","20152016"
"7316","Craig CathcartC. Cathcart","£900k  ","20152016"
"7317","Tommie HobanT. Hoban","£450k  ","20152016"
"7318","Miguel LayúnM. Layún","£2.70m  ","20152016"
"7319","José HolebasJ. Holebas","£1.80m  ","20152016"
"7320","Daniel PudilD. Pudil","£1.35m  ","20152016"
"7321","Allan NyomA. Nyom","£4.50m  ","20152016"
"7322","Juan Carlos ParedesJ. Paredes","£1.35m  ","20152016"
"7323","Mario SuárezM. Suárez","£9.00m  ","20152016"
"7324","Étienne CapoueÉ. Capoue","£6.75m  ","20152016"
"7325","Valon BehramiV. Behrami","£5.40m  ","20152016"
"7326","Ben WatsonB. Watson","£1.35m  ","20152016"
"7327","Adlène GuédiouraA. Guédioura","£900k  ","20152016"
"7328","Sean MurrayS. Murray","£675k  ","20152016"
"7329","Connor SmithC. Smith","£180k  ","20152016"
"7330","Ikechi AnyaI. Anya","£1.80m  ","20152016"
"7331","Lloyd DyerL. Dyer","£630k  ","20152016"
"7332","José Manuel JuradoJ. Jurado","£6.30m  ","20152016"
"7333","Almen AbdiA. Abdi","£1.80m  ","20152016"
"7334","Nordin AmrabatN. Amrabat","£5.40m  ","20152016"
"7335","Steven BerghuisS. Berghuis","£1.58m  ","20152016"
"7336","Víctor IbarboV. Ibarbo","£7.20m  ","20152016"
"7337","Alessandro DiamantiA. Diamanti","£1.80m  ","20152016"
"7338","Fernando ForestieriF. Forestieri","£1.35m  ","20152016"
"7339","Troy DeeneyT. Deeney","£4.50m  ","20152016"
"7340","Obbi OulareObbi Oulare","£4.50m  ","20152016"
"7341","Matej VydraM. Vydra","£3.60m  ","20152016"
"7342","Odion IghaloO. Ighalo","£1.80m  ","20152016"
"7343","Uche IkpeazuU. Ikpeazu","£68k  ","20152016"
"7344","John RuddyJ. Ruddy","£4.05m  ","20152016"
"7345","Jake KeanJake Kean","£675k  ","20152016"
"7346","Declan RuddD. Rudd","£315k  ","20152016"
"7347","Remi MatthewsR. Matthews"," ","20152016"
"7348","Russell MartinR. Martin","£2.70m  ","20152016"
"7349","Michael TurnerM. Turner","£2.25m  ","20152016"
"7350","Sébastien BassongS. Bassong","£2.25m  ","20152016"
"7351","Timm KloseT. Klose","£2.25m  ","20152016"
"7352","Ryan BennettR. Bennett","£1.80m  ","20152016"
"7353","Martin OlssonM. Olsson","£3.60m  ","20152016"
"7354","Harry ToffoloH. Toffolo","£135k  ","20152016"
"7355","Andre WisdomA. Wisdom","£5.40m  ","20152016"
"7356","Ivo PintoIvo Pinto","£3.60m  ","20152016"
"7357","Steven WhittakerS. Whittaker","£1.80m  ","20152016"
"7358","Youssouf MulumbuY. Mulumbu","£3.60m  ","20152016"
"7359","Alexander TetteyA. Tettey","£3.15m  ","20152016"
"7360","Louis ThompsonL. Thompson","£450k  ","20152016"
"7361","Vadis Odjidja-OfoeV. Odjidja-Ofoe","£4.50m  ","20152016"
"7362","Bradley JohnsonB. Johnson","£2.70m  ","20152016"
"7363","Jonathan HowsonJ. Howson","£2.70m  ","20152016"
"7364","Graham DorransG. Dorrans","£1.80m  ","20152016"
"7365","Gary O'NeilG. O'Neil","£1.80m  ","20152016"
"7366","Tony AndreuT. Andreu","£315k  ","20152016"
"7367","Conor McGrandlesC. McGrandles","£225k  ","20152016"
"7368","Elliott BennettE. Bennett","£1.13m  ","20152016"
"7369","Robbie BradyR. Brady","£1.80m  ","20152016"
"7370","Wesley HoolahanW. Hoolahan","£1.35m  ","20152016"
"7371","James MaddisonJ. Maddison","£45k  ","20152016"
"7372","Nathan RedmondN. Redmond","£4.50m  ","20152016"
"7373","Matt JarvisM. Jarvis","£2.70m  ","20152016"
"7374","Josh MurphyJ. Murphy","£900k  ","20152016"
"7375","Steven NaismithS. Naismith","£4.50m  ","20152016"
"7376","Jacob MurphyJ. Murphy","£180k  ","20152016"
"7377","Dieumerci MbokaniD. Mbokani","£7.65m  ","20152016"
"7378","Ricky van WolfswinkelR. van Wolfswinkel","£4.50m  ","20152016"
"7379","Gary HooperG. Hooper","£3.15m  ","20152016"
"7380","Lewis GrabbanL. Grabban","£2.70m  ","20152016"
"7381","Patrick BamfordP. Bamford","£2.25m  ","20152016"
"7382","Kyle LaffertyK. Lafferty","£2.03m  ","20152016"
"7383","Cameron JeromeC. Jerome","£1.80m  ","20152016"
"7384","Jamar LozaJ. Loza","£135k  ","20152016"
"7385","Kasper SchmeichelK. Schmeichel","£3.15m  ","20152016"
"7386","Ben HamerBen Hamer","£675k  ","20152016"
"7387","Mark SchwarzerM. Schwarzer","£450k  ","20152016"
"7388","Jonny MaddisonJ. Maddison"," ","20152016"
"7389","Robert HuthR. Huth","£4.50m  ","20152016"
"7390","Liam MooreL. Moore","£2.25m  ","20152016"
"7391","Wes MorganW. Morgan","£1.80m  ","20152016"
"7392","Yohan BenalouaneY. Benalouane","£1.35m  ","20152016"
"7393","Marcin WasilewskiM. Wasilewski","£450k  ","20152016"
"7394","Jeffrey SchluppJ. Schlupp","£2.70m  ","20152016"
"7395","Christian FuchsC. Fuchs","£2.70m  ","20152016"
"7396","Paul KoncheskyP. Konchesky","£450k  ","20152016"
"7397","Ben ChilwellB. Chilwell"," ","20152016"
"7398","Ritchie De LaetR. De Laet","£2.25m  ","20152016"
"7399","Danny SimpsonD. Simpson","£1.80m  ","20152016"
"7400","N'Golo KantéN. Kanté","£4.05m  ","20152016"
"7401","Daniel AmarteyD. Amartey","£1.35m  ","20152016"
"7402","Gökhan InlerG. Inler","£9.00m  ","20152016"
"7403","Danny DrinkwaterD. Drinkwater","£2.70m  ","20152016"
"7404","Andy KingAndy King","£2.25m  ","20152016"
"7405","Matty JamesM. James","£1.80m  ","20152016"
"7406","Dean HammondD. Hammond","£450k  ","20152016"
"7407","Marc AlbrightonM. Albrighton","£1.35m  ","20152016"
"7408","Demarai GrayD. Gray","£3.15m  ","20152016"
"7409","Joe DodooJoe Dodoo"," ","20152016"
"7410","André OlukanmiA. Olukanmi"," ","20152016"
"7411","Nathan DyerN. Dyer","£4.05m  ","20152016"
"7412","Riyad MahrezR. Mahrez","£2.70m  ","20152016"
"7413","Tom LawrenceT. Lawrence","£900k  ","20152016"
"7414","Harry PanayiotouH. Panayiotou"," ","20152016"
"7415","Leonardo UlloaL. Ulloa","£7.65m  ","20152016"
"7416","Andrej KramaricA. Kramaric","£7.20m  ","20152016"
"7417","Shinji OkazakiS. Okazaki","£7.20m  ","20152016"
"7418","Jamie VardyJ. Vardy","£1.80m  ","20152016"
"7419","Jacob BlythJ. Blyth"," ","20152016"
"7420","Artur BorucA. Boruc","£900k  ","20152016"
"7421","Adam FedericiA. Federici","£900k  ","20152016"
"7422","Ryan AllsopR. Allsop","£270k  ","20152016"
"7423","Marius AdamonisM. Adamonis"," ","20152016"
"7424","Jordan HolmesJ. Holmes"," ","20152016"
"7425","Tyrone MingsT. Mings","£2.70m  ","20152016"
"7426","Steve CookS. Cook","£1.35m  ","20152016"
"7427","Elliott WardE. Ward","£675k  ","20152016"
"7428","Tommy ElphickT. Elphick","£675k  ","20152016"
"7429","Sylvain DistinS. Distin","£675k  ","20152016"
"7430","Stéphane ZubarS. Zubar","£270k  ","20152016"
"7431","Baily CargillB. Cargill","£68k  ","20152016"
"7432","Jack SimpsonJ. Simpson"," ","20152016"
"7433","Corey JordanC. Jordan"," ","20152016"
"7434","Joe BennettJ. Bennett","£1.35m  ","20152016"
"7435","Charlie DanielsC. Daniels","£675k  ","20152016"
